Activity,ax,ay,az,Time
pointing upwards,1.209,9.833,1.162,2021-04-03 18:20:33
pointing upwards,0.91,9.752,0.891,2021-04-03 18:20:34
pointing upwards,1.044,9.84,0.975,2021-04-03 18:20:34
pointing upwards,0.984,9.749,0.932,2021-04-03 18:20:34
pointing upwards,0.992,9.764,1.095,2021-04-03 18:20:34
pointing upwards,0.951,9.778,1.064,2021-04-03 18:20:34
pointing upwards,0.91,9.79,1.112,2021-04-03 18:20:34
pointing upwards,0.913,9.814,1.121,2021-04-03 18:20:34
pointing upwards,0.972,9.823,1.023,2021-04-03 18:20:34
pointing upwards,0.932,9.788,0.97,2021-04-03 18:20:34
pointing upwards,1.028,9.84,1.021,2021-04-03 18:20:34
pointing upwards,0.922,9.807,1.049,2021-04-03 18:20:34
pointing upwards,0.915,9.816,1.1,2021-04-03 18:20:34
pointing upwards,0.982,9.819,1.059,2021-04-03 18:20:34
pointing upwards,0.932,9.799,1.035,2021-04-03 18:20:35
pointing upwards,0.982,9.833,0.982,2021-04-03 18:20:35
pointing upwards,0.92,9.776,0.992,2021-04-03 18:20:35
pointing upwards,0.932,9.773,1.253,2021-04-03 18:20:35
pointing upwards,0.937,9.847,1.183,2021-04-03 18:20:35
pointing upwards,0.937,9.802,1.071,2021-04-03 18:20:35
pointing upwards,0.972,9.847,1.114,2021-04-03 18:20:35
pointing upwards,0.953,9.788,1.047,2021-04-03 18:20:35
pointing upwards,1.011,9.831,1.136,2021-04-03 18:20:35
pointing upwards,0.867,9.783,1.16,2021-04-03 18:20:35
pointing upwards,0.774,9.752,0.966,2021-04-03 18:20:35
pointing upwards,0.865,9.828,0.92,2021-04-03 18:20:36
pointing upwards,0.831,9.792,0.554,2021-04-03 18:20:36
pointing upwards,0.925,9.835,0.527,2021-04-03 18:20:36
pointing upwards,0.91,9.838,0.465,2021-04-03 18:20:36
pointing upwards,0.97,9.862,0.671,2021-04-03 18:20:36
pointing upwards,0.994,9.869,0.568,2021-04-03 18:20:36
pointing upwards,0.992,9.876,0.365,2021-04-03 18:20:36
pointing upwards,0.994,9.845,0.386,2021-04-03 18:20:36
pointing upwards,0.949,9.797,0.563,2021-04-03 18:20:36
pointing upwards,0.992,9.878,0.532,2021-04-03 18:20:36
pointing upwards,0.905,9.833,0.53,2021-04-03 18:20:37
pointing upwards,0.934,9.888,0.63,2021-04-03 18:20:37
pointing upwards,0.903,9.826,0.551,2021-04-03 18:20:37
pointing upwards,0.996,9.874,0.47,2021-04-03 18:20:37
pointing upwards,0.917,9.857,0.527,2021-04-03 18:20:37
pointing upwards,0.915,9.828,0.585,2021-04-03 18:20:37
pointing upwards,0.972,9.85,0.48,2021-04-03 18:20:37
pointing upwards,0.903,9.852,0.587,2021-04-03 18:20:37
pointing upwards,0.884,9.845,0.506,2021-04-03 18:20:38
pointing upwards,0.982,9.84,0.319,2021-04-03 18:20:38
pointing upwards,0.989,9.819,0.374,2021-04-03 18:20:38
pointing upwards,0.975,9.85,0.329,2021-04-03 18:20:38
pointing upwards,0.987,9.855,0.345,2021-04-03 18:20:38
pointing upwards,0.996,9.867,0.365,2021-04-03 18:20:38
pointing upwards,0.934,9.819,0.36,2021-04-03 18:20:38
pointing upwards,0.999,9.85,0.415,2021-04-03 18:20:38
pointing upwards,0.97,9.838,0.341,2021-04-03 18:20:38
pointing upwards,0.917,9.823,0.362,2021-04-03 18:20:38
pointing upwards,1.004,9.874,0.439,2021-04-03 18:20:38
pointing upwards,0.965,9.833,0.396,2021-04-03 18:20:38
pointing upwards,0.975,9.833,0.439,2021-04-03 18:20:38
pointing upwards,0.905,9.814,0.42,2021-04-03 18:20:38
pointing upwards,1.03,9.855,0.403,2021-04-03 18:20:38
pointing upwards,0.972,9.828,0.379,2021-04-03 18:20:39
pointing upwards,1.028,9.871,0.429,2021-04-03 18:20:39
pointing upwards,0.956,9.828,0.396,2021-04-03 18:20:39
pointing upwards,0.939,9.814,0.403,2021-04-03 18:20:39
pointing upwards,0.932,9.831,0.444,2021-04-03 18:20:39
pointing upwards,0.951,9.847,0.472,2021-04-03 18:20:39
pointing upwards,0.944,9.807,0.439,2021-04-03 18:20:39
pointing upwards,0.989,9.859,0.448,2021-04-03 18:20:39
pointing upwards,0.982,9.874,0.403,2021-04-03 18:20:39
pointing upwards,1.032,9.862,0.35,2021-04-03 18:20:39
pointing upwards,0.92,9.821,0.355,2021-04-03 18:20:39
pointing upwards,0.953,9.84,0.436,2021-04-03 18:20:39
pointing upwards,0.987,9.857,0.386,2021-04-03 18:20:39
pointing upwards,0.982,9.85,0.341,2021-04-03 18:20:40
pointing upwards,0.953,9.84,0.434,2021-04-03 18:20:40
pointing upwards,0.992,9.864,0.417,2021-04-03 18:20:40
pointing upwards,0.937,9.826,0.41,2021-04-03 18:20:40
pointing upwards,0.999,9.859,0.448,2021-04-03 18:20:40
pointing upwards,0.901,9.831,0.434,2021-04-03 18:20:40
pointing upwards,0.965,9.869,0.417,2021-04-03 18:20:40
pointing upwards,0.977,9.857,0.369,2021-04-03 18:20:40
pointing upwards,1.056,9.862,0.398,2021-04-03 18:20:40
pointing upwards,0.898,9.826,0.451,2021-04-03 18:20:40
pointing upwards,0.903,9.857,0.518,2021-04-03 18:20:40
pointing upwards,0.927,9.857,0.353,2021-04-03 18:20:40
pointing upwards,0.855,9.802,0.52,2021-04-03 18:20:40
pointing upwards,1.059,9.893,0.341,2021-04-03 18:20:40
pointing upwards,0.97,9.819,0.338,2021-04-03 18:20:41
pointing upwards,0.944,9.862,0.508,2021-04-03 18:20:41
pointing upwards,0.934,9.831,0.477,2021-04-03 18:20:41
pointing upwards,0.996,9.857,0.377,2021-04-03 18:20:41
pointing upwards,0.97,9.85,0.384,2021-04-03 18:20:41
pointing upwards,1.004,9.855,0.422,2021-04-03 18:20:41
pointing upwards,0.965,9.857,0.465,2021-04-03 18:20:41
pointing upwards,1.018,9.869,0.482,2021-04-03 18:20:41
pointing upwards,0.92,9.831,0.444,2021-04-03 18:20:41
pointing upwards,0.994,9.843,0.432,2021-04-03 18:20:41
pointing upwards,0.989,9.833,0.42,2021-04-03 18:20:42
pointing upwards,1.023,9.874,0.436,2021-04-03 18:20:42
pointing upwards,1.025,9.869,0.391,2021-04-03 18:20:42
pointing upwards,0.91,9.816,0.456,2021-04-03 18:20:42
pointing upwards,0.984,9.859,0.501,2021-04-03 18:20:42
pointing upwards,1.004,9.85,0.389,2021-04-03 18:20:42
pointing upwards,0.944,9.826,0.432,2021-04-03 18:20:42
pointing upwards,0.929,9.852,0.463,2021-04-03 18:20:43
pointing upwards,0.872,9.799,0.484,2021-04-03 18:20:43
pointing upwards,1.011,9.864,0.408,2021-04-03 18:20:43
pointing upwards,1.03,9.855,0.429,2021-04-03 18:20:43
pointing upwards,0.877,9.807,0.458,2021-04-03 18:20:43
pointing upwards,0.992,9.855,0.537,2021-04-03 18:20:43
pointing upwards,0.927,9.843,0.463,2021-04-03 18:20:43
pointing upwards,1.018,9.898,0.42,2021-04-03 18:20:43
pointing upwards,0.937,9.833,0.415,2021-04-03 18:20:43
pointing upwards,0.898,9.843,0.638,2021-04-03 18:20:44
pointing upwards,0.865,9.819,0.688,2021-04-03 18:20:44
pointing upwards,0.999,9.859,0.472,2021-04-03 18:20:44
pointing upwards,1.068,9.843,0.314,2021-04-03 18:20:44
pointing upwards,0.8,9.802,0.654,2021-04-03 18:20:44
pointing upwards,0.968,9.852,0.59,2021-04-03 18:20:44
pointing upwards,1.056,9.84,0.338,2021-04-03 18:20:44
pointing upwards,1.109,9.902,0.312,2021-04-03 18:20:44
pointing upwards,0.944,9.814,0.47,2021-04-03 18:20:44
pointing upwards,1.083,9.924,0.465,2021-04-03 18:20:44
pointing upwards,0.886,9.819,0.451,2021-04-03 18:20:44
pointing upwards,0.97,9.833,0.508,2021-04-03 18:20:44
pointing upwards,0.817,9.819,0.559,2021-04-03 18:20:45
pointing upwards,0.91,9.857,0.575,2021-04-03 18:20:45
pointing upwards,1.016,9.821,0.403,2021-04-03 18:20:45
pointing upwards,0.963,9.867,0.434,2021-04-03 18:20:45
pointing upwards,0.881,9.831,0.594,2021-04-03 18:20:45
pointing upwards,0.956,9.852,0.527,2021-04-03 18:20:45
pointing upwards,0.972,9.862,0.487,2021-04-03 18:20:45
pointing upwards,0.874,9.843,0.547,2021-04-03 18:20:45
pointing upwards,0.96,9.878,0.487,2021-04-03 18:20:45
pointing upwards,0.836,9.811,0.477,2021-04-03 18:20:45
pointing upwards,0.836,9.799,0.487,2021-04-03 18:20:45
pointing upwards,0.982,9.867,0.559,2021-04-03 18:20:46
pointing upwards,0.898,9.816,0.499,2021-04-03 18:20:46
pointing upwards,0.975,9.857,0.525,2021-04-03 18:20:46
pointing upwards,0.937,9.838,0.513,2021-04-03 18:20:46
pointing upwards,0.956,9.862,0.511,2021-04-03 18:20:46
pointing upwards,0.91,9.845,0.549,2021-04-03 18:20:46
pointing upwards,0.891,9.785,0.585,2021-04-03 18:20:46
pointing upwards,1.04,9.883,0.42,2021-04-03 18:20:46
pointing upwards,0.85,9.807,0.487,2021-04-03 18:20:46
pointing upwards,0.932,9.852,0.585,2021-04-03 18:20:46
pointing upwards,0.951,9.838,0.496,2021-04-03 18:20:47
pointing upwards,0.963,9.845,0.436,2021-04-03 18:20:47
pointing upwards,0.958,9.819,0.439,2021-04-03 18:20:47
pointing upwards,0.98,9.84,0.492,2021-04-03 18:20:47
pointing upwards,0.881,9.823,0.511,2021-04-03 18:20:47
pointing upwards,0.968,9.857,0.523,2021-04-03 18:20:47
pointing upwards,0.972,9.862,0.482,2021-04-03 18:20:47
pointing upwards,1.004,9.831,0.46,2021-04-03 18:20:47
pointing upwards,0.939,9.85,0.492,2021-04-03 18:20:47
pointing upwards,0.946,9.835,0.525,2021-04-03 18:20:47
pointing upwards,0.97,9.869,0.484,2021-04-03 18:20:48
pointing upwards,0.937,9.847,0.472,2021-04-03 18:20:48
pointing upwards,0.996,9.864,0.468,2021-04-03 18:20:48
pointing upwards,0.848,9.802,0.556,2021-04-03 18:20:48
pointing upwards,0.96,9.857,0.465,2021-04-03 18:20:48
pointing upwards,0.937,9.838,0.468,2021-04-03 18:20:48
pointing upwards,1.018,9.871,0.453,2021-04-03 18:20:48
pointing upwards,0.949,9.855,0.503,2021-04-03 18:20:48
pointing upwards,0.886,9.833,0.513,2021-04-03 18:20:48
pointing upwards,0.999,9.876,0.484,2021-04-03 18:20:48
pointing upwards,0.956,9.819,0.448,2021-04-03 18:20:48
pointing upwards,0.939,9.843,0.499,2021-04-03 18:20:48
pointing upwards,0.949,9.831,0.436,2021-04-03 18:20:48
pointing upwards,0.96,9.85,0.453,2021-04-03 18:20:48
pointing upwards,1.025,9.876,0.523,2021-04-03 18:20:48
pointing upwards,0.953,9.828,0.501,2021-04-03 18:20:49
pointing upwards,1.013,9.867,0.46,2021-04-03 18:20:49
pointing upwards,0.982,9.816,0.403,2021-04-03 18:20:49
pointing upwards,1.011,9.874,0.513,2021-04-03 18:20:49
pointing upwards,0.951,9.845,0.518,2021-04-03 18:20:49
pointing upwards,0.982,9.838,0.405,2021-04-03 18:20:49
pointing upwards,0.944,9.847,0.518,2021-04-03 18:20:49
pointing upwards,0.937,9.821,0.556,2021-04-03 18:20:49
pointing upwards,0.958,9.857,0.494,2021-04-03 18:20:49
pointing upwards,0.941,9.847,0.585,2021-04-03 18:20:49
pointing upwards,0.934,9.831,0.463,2021-04-03 18:20:49
pointing upwards,0.984,9.857,0.436,2021-04-03 18:20:49
pointing upwards,0.941,9.845,0.506,2021-04-03 18:20:50
pointing upwards,0.922,9.826,0.511,2021-04-03 18:20:50
pointing upwards,0.937,9.826,0.477,2021-04-03 18:20:50
pointing upwards,0.949,9.843,0.441,2021-04-03 18:20:50
pointing upwards,0.953,9.838,0.503,2021-04-03 18:20:50
pointing upwards,0.989,9.852,0.468,2021-04-03 18:20:50
pointing upwards,0.975,9.862,0.48,2021-04-03 18:20:50
pointing upwards,0.925,9.831,0.429,2021-04-03 18:20:50
pointing upwards,1.001,9.878,0.527,2021-04-03 18:20:50
pointing upwards,0.843,9.804,0.542,2021-04-03 18:20:50
pointing upwards,0.992,9.864,0.501,2021-04-03 18:20:50
pointing upwards,0.925,9.821,0.477,2021-04-03 18:20:50
pointing upwards,0.977,9.855,0.484,2021-04-03 18:20:50
pointing upwards,0.963,9.855,0.518,2021-04-03 18:20:50
pointing upwards,0.86,9.804,0.477,2021-04-03 18:20:50
pointing upwards,1.011,9.869,0.489,2021-04-03 18:20:50
pointing upwards,0.934,9.847,0.48,2021-04-03 18:20:51
pointing upwards,0.982,9.855,0.465,2021-04-03 18:20:51
pointing upwards,0.953,9.833,0.472,2021-04-03 18:20:51
pointing upwards,1.028,9.881,0.506,2021-04-03 18:20:51
pointing upwards,1.044,9.888,0.489,2021-04-03 18:20:51
pointing upwards,0.941,9.809,0.477,2021-04-03 18:20:51
pointing upwards,0.946,9.809,0.424,2021-04-03 18:20:51
pointing upwards,1.025,9.871,0.448,2021-04-03 18:20:51
pointing upwards,0.977,9.843,0.501,2021-04-03 18:20:51
pointing upwards,0.944,9.833,0.484,2021-04-03 18:20:51
pointing upwards,0.984,9.855,0.501,2021-04-03 18:20:51
pointing upwards,0.939,9.831,0.472,2021-04-03 18:20:52
pointing upwards,0.989,9.814,0.429,2021-04-03 18:20:52
pointing upwards,0.977,9.852,0.472,2021-04-03 18:20:52
pointing upwards,0.898,9.814,0.532,2021-04-03 18:20:52
pointing upwards,0.927,9.835,0.458,2021-04-03 18:20:52
pointing upwards,1.037,9.914,0.539,2021-04-03 18:20:52
pointing upwards,1.035,9.859,0.401,2021-04-03 18:20:53
pointing upwards,0.922,9.838,0.52,2021-04-03 18:20:53
pointing upwards,0.891,9.833,0.338,2021-04-03 18:20:53
pointing upwards,0.994,9.847,0.487,2021-04-03 18:20:53
pointing upwards,1.047,9.876,0.422,2021-04-03 18:20:53
pointing upwards,0.896,9.802,0.487,2021-04-03 18:20:53
pointing upwards,1.018,9.857,0.513,2021-04-03 18:20:54
pointing upwards,1.004,9.828,0.42,2021-04-03 18:20:54
pointing upwards,1.004,9.883,0.508,2021-04-03 18:20:54
pointing upwards,0.889,9.833,0.542,2021-04-03 18:20:54
pointing upwards,0.996,9.852,0.48,2021-04-03 18:20:54
pointing upwards,0.917,9.828,0.46,2021-04-03 18:20:54
pointing upwards,0.929,9.84,0.527,2021-04-03 18:20:54
pointing upwards,0.893,9.809,0.496,2021-04-03 18:20:54
pointing upwards,0.982,9.883,0.465,2021-04-03 18:20:54
pointing upwards,0.949,9.871,0.503,2021-04-03 18:20:54
pointing upwards,0.937,9.833,0.475,2021-04-03 18:20:54
pointing upwards,0.913,9.85,0.52,2021-04-03 18:20:55
pointing upwards,0.915,9.843,0.477,2021-04-03 18:20:55
pointing upwards,0.905,9.826,0.506,2021-04-03 18:20:55
pointing upwards,0.999,9.857,0.496,2021-04-03 18:20:55
pointing upwards,0.915,9.847,0.506,2021-04-03 18:20:55
pointing upwards,0.984,9.838,0.499,2021-04-03 18:20:55
pointing upwards,1.044,9.886,0.482,2021-04-03 18:20:55
pointing upwards,0.951,9.828,0.391,2021-04-03 18:20:55
pointing upwards,0.968,9.831,0.535,2021-04-03 18:20:56
pointing upwards,1.08,9.852,0.401,2021-04-03 18:20:56
pointing upwards,0.992,9.847,0.377,2021-04-03 18:20:56
pointing upwards,0.98,9.838,0.496,2021-04-03 18:20:56
pointing upwards,0.903,9.831,0.561,2021-04-03 18:20:56
pointing upwards,0.992,9.845,0.515,2021-04-03 18:20:56
pointing upwards,0.994,9.843,0.401,2021-04-03 18:20:56
pointing upwards,1.032,9.862,0.482,2021-04-03 18:20:56
pointing upwards,0.908,9.821,0.513,2021-04-03 18:20:56
pointing upwards,0.951,9.823,0.487,2021-04-03 18:20:56
pointing upwards,0.905,9.835,0.441,2021-04-03 18:20:56
pointing upwards,0.949,9.833,0.468,2021-04-03 18:20:57
pointing upwards,0.956,9.847,0.494,2021-04-03 18:20:57
pointing upwards,0.917,9.826,0.527,2021-04-03 18:20:57
pointing upwards,0.951,9.85,0.475,2021-04-03 18:20:57
pointing upwards,0.996,9.867,0.458,2021-04-03 18:20:57
pointing upwards,1.032,9.871,0.465,2021-04-03 18:20:57
pointing upwards,0.927,9.85,0.465,2021-04-03 18:20:57
pointing upwards,0.96,9.85,0.539,2021-04-03 18:20:57
pointing upwards,0.929,9.838,0.441,2021-04-03 18:20:57
pointing upwards,0.915,9.809,0.453,2021-04-03 18:20:57
pointing upwards,1.023,9.883,0.53,2021-04-03 18:20:57
pointing upwards,0.944,9.843,0.427,2021-04-03 18:20:57
pointing upwards,1.018,9.852,0.446,2021-04-03 18:20:57
pointing upwards,0.92,9.823,0.542,2021-04-03 18:20:57
pointing upwards,0.932,9.855,0.585,2021-04-03 18:20:57
pointing upwards,0.934,9.819,0.465,2021-04-03 18:20:58
pointing upwards,1.092,9.902,0.398,2021-04-03 18:20:58
pointing upwards,0.968,9.819,0.484,2021-04-03 18:20:58
pointing upwards,0.929,9.843,0.549,2021-04-03 18:20:58
pointing upwards,0.968,9.823,0.477,2021-04-03 18:20:58
pointing upwards,1.063,9.883,0.492,2021-04-03 18:20:58
pointing upwards,0.977,9.84,0.501,2021-04-03 18:20:58
pointing upwards,0.893,9.821,0.48,2021-04-03 18:20:58
pointing upwards,1.109,9.871,0.472,2021-04-03 18:20:58
pointing upwards,0.989,9.84,0.484,2021-04-03 18:20:58
pointing upwards,0.97,9.821,0.448,2021-04-03 18:20:58
pointing upwards,0.91,9.823,0.508,2021-04-03 18:20:58
pointing upwards,0.984,9.85,0.551,2021-04-03 18:20:58
pointing upwards,1.049,9.874,0.408,2021-04-03 18:20:58
pointing upwards,0.917,9.847,0.616,2021-04-03 18:20:58
pointing upwards,0.92,9.807,0.527,2021-04-03 18:20:59
pointing upwards,0.867,9.797,0.477,2021-04-03 18:20:59
pointing upwards,0.994,9.869,0.511,2021-04-03 18:20:59
pointing upwards,0.97,9.847,0.456,2021-04-03 18:20:59
pointing upwards,1.013,9.833,0.451,2021-04-03 18:20:59
pointing upwards,0.932,9.833,0.532,2021-04-03 18:20:59
pointing upwards,0.953,9.831,0.515,2021-04-03 18:20:59
pointing upwards,0.939,9.807,0.41,2021-04-03 18:20:59
pointing upwards,0.984,9.855,0.48,2021-04-03 18:20:59
pointing upwards,0.901,9.821,0.527,2021-04-03 18:20:59
pointing upwards,0.97,9.888,0.544,2021-04-03 18:20:59
pointing upwards,0.86,9.807,0.441,2021-04-03 18:20:59
pointing upwards,1.013,9.864,0.544,2021-04-03 18:21:00
pointing upwards,0.958,9.859,0.518,2021-04-03 18:21:00
pointing upwards,0.893,9.802,0.446,2021-04-03 18:21:00
pointing upwards,0.987,9.852,0.53,2021-04-03 18:21:00
pointing upwards,0.932,9.852,0.525,2021-04-03 18:21:00
pointing upwards,0.893,9.843,0.477,2021-04-03 18:21:00
pointing upwards,0.946,9.833,0.463,2021-04-03 18:21:00
pointing upwards,1.071,9.883,0.518,2021-04-03 18:21:00
pointing upwards,0.91,9.799,0.393,2021-04-03 18:21:00
pointing upwards,0.999,9.869,0.484,2021-04-03 18:21:00
pointing upwards,0.992,9.843,0.501,2021-04-03 18:21:01
pointing upwards,0.953,9.831,0.48,2021-04-03 18:21:01
pointing upwards,1.008,9.857,0.451,2021-04-03 18:21:01
pointing upwards,1.02,9.84,0.482,2021-04-03 18:21:01
pointing upwards,0.994,9.864,0.525,2021-04-03 18:21:01
pointing upwards,0.992,9.845,0.451,2021-04-03 18:21:01
pointing upwards,1.049,9.852,0.458,2021-04-03 18:21:01
pointing upwards,1.03,9.845,0.48,2021-04-03 18:21:01
pointing upwards,1.028,9.835,0.468,2021-04-03 18:21:01
pointing upwards,1.047,9.859,0.372,2021-04-03 18:21:01
pointing upwards,1.044,9.85,0.381,2021-04-03 18:21:01
pointing upwards,0.999,9.833,0.453,2021-04-03 18:21:01
pointing upwards,0.987,9.833,0.489,2021-04-03 18:21:01
pointing upwards,0.96,9.831,0.468,2021-04-03 18:21:02
pointing upwards,0.989,9.816,0.415,2021-04-03 18:21:02
pointing upwards,1.059,9.855,0.441,2021-04-03 18:21:02
pointing upwards,1.032,9.847,0.35,2021-04-03 18:21:02
pointing upwards,1.025,9.867,0.434,2021-04-03 18:21:02
pointing upwards,1.008,9.823,0.439,2021-04-03 18:21:02
pointing upwards,1.04,9.847,0.482,2021-04-03 18:21:02
pointing upwards,0.953,9.843,0.451,2021-04-03 18:21:02
pointing upwards,0.984,9.833,0.484,2021-04-03 18:21:02
pointing upwards,1.032,9.871,0.446,2021-04-03 18:21:03
pointing upwards,1.025,9.835,0.458,2021-04-03 18:21:03
pointing upwards,1.056,9.85,0.487,2021-04-03 18:21:03
pointing upwards,0.984,9.843,0.465,2021-04-03 18:21:03
pointing upwards,1.028,9.855,0.492,2021-04-03 18:21:04
pointing upwards,0.949,9.811,0.499,2021-04-03 18:21:04
pointing upwards,0.975,9.826,0.515,2021-04-03 18:21:04
pointing upwards,0.994,9.833,0.434,2021-04-03 18:21:04
pointing upwards,1.004,9.828,0.413,2021-04-03 18:21:04
pointing upwards,0.992,9.838,0.463,2021-04-03 18:21:04
pointing upwards,0.975,9.847,0.477,2021-04-03 18:21:04
pointing upwards,1.028,9.881,0.463,2021-04-03 18:21:04
pointing upwards,1.097,9.893,0.477,2021-04-03 18:21:04
pointing upwards,0.968,9.84,0.458,2021-04-03 18:21:05
pointing upwards,0.999,9.876,0.501,2021-04-03 18:21:05
pointing upwards,1.109,9.89,0.439,2021-04-03 18:21:05
pointing upwards,0.913,9.811,0.427,2021-04-03 18:21:05
pointing upwards,1.013,9.862,0.446,2021-04-03 18:21:05
pointing upwards,0.984,9.831,0.372,2021-04-03 18:21:05
pointing upwards,1.018,9.859,0.506,2021-04-03 18:21:05
pointing upwards,1.063,9.893,0.489,2021-04-03 18:21:05
pointing upwards,0.917,9.814,0.415,2021-04-03 18:21:05
pointing upwards,1.037,9.867,0.444,2021-04-03 18:21:06
pointing upwards,1.018,9.838,0.436,2021-04-03 18:21:06
pointing upwards,1.004,9.833,0.444,2021-04-03 18:21:06
pointing upwards,0.994,9.85,0.448,2021-04-03 18:21:06
pointing upwards,0.992,9.831,0.429,2021-04-03 18:21:06
pointing upwards,1.049,9.85,0.458,2021-04-03 18:21:06
pointing upwards,1.011,9.826,0.489,2021-04-03 18:21:06
pointing upwards,1.016,9.845,0.487,2021-04-03 18:21:06
pointing upwards,1.059,9.878,0.408,2021-04-03 18:21:06
pointing upwards,0.972,9.826,0.405,2021-04-03 18:21:06
pointing upwards,1.164,9.871,0.424,2021-04-03 18:21:06
pointing upwards,1.107,9.833,0.305,2021-04-03 18:21:06
pointing upwards,1.176,9.89,0.381,2021-04-03 18:21:06
pointing upwards,0.963,9.797,0.441,2021-04-03 18:21:06
pointing upwards,0.937,9.831,0.424,2021-04-03 18:21:06
pointing upwards,1.044,9.838,0.413,2021-04-03 18:21:07
pointing upwards,1.078,9.862,0.413,2021-04-03 18:21:07
pointing upwards,1.085,9.833,0.341,2021-04-03 18:21:07
pointing upwards,1.104,9.847,0.374,2021-04-03 18:21:07
pointing upwards,1.097,9.852,0.381,2021-04-03 18:21:07
pointing upwards,0.999,9.821,0.413,2021-04-03 18:21:07
pointing upwards,1.037,9.831,0.46,2021-04-03 18:21:07
pointing upwards,1.059,9.857,0.377,2021-04-03 18:21:07
pointing upwards,1.116,9.852,0.334,2021-04-03 18:21:08
pointing upwards,1.109,9.883,0.257,2021-04-03 18:21:08
pointing upwards,1.042,9.852,0.513,2021-04-03 18:21:08
pointing upwards,0.925,9.79,0.422,2021-04-03 18:21:08
pointing upwards,1.099,9.878,0.257,2021-04-03 18:21:08
pointing upwards,1.068,9.867,0.439,2021-04-03 18:21:08
pointing upwards,0.877,9.814,0.458,2021-04-03 18:21:08
pointing upwards,1.044,9.876,0.386,2021-04-03 18:21:08
pointing upwards,0.925,9.826,0.312,2021-04-03 18:21:08
pointing upwards,0.769,9.742,0.345,2021-04-03 18:21:08
pointing upwards,0.903,9.9,0.422,2021-04-03 18:21:08
pointing upwards,1.209,10.333,0.843,2021-04-03 18:21:09
pointing upwards,0.563,10.319,0.503,2021-04-03 18:21:09
pointing upwards,0.652,10.482,0.908,2021-04-03 18:21:09
pointing upwards,0.336,10.108,0.578,2021-04-03 18:21:09
pointing upwards,-0.189,9.539,0.398,2021-04-03 18:21:09
pointing upwards,-0.04,9.29,0.101,2021-04-03 18:21:09
pointing upwards,-0.237,9.419,0.496,2021-04-03 18:21:09
pointing upwards,-0.227,9.649,0.293,2021-04-03 18:21:09
pointing upwards,-0.117,9.811,0.274,2021-04-03 18:21:09
pointing upwards,0.048,9.816,0.166,2021-04-03 18:21:09
pointing upwards,0.003,9.737,0.204,2021-04-03 18:21:09
pointing upwards,0.106,9.917,0.551,2021-04-03 18:21:10
pointing upwards,0.242,9.981,0.345,2021-04-03 18:21:10
pointing upwards,0.089,9.895,0.389,2021-04-03 18:21:10
pointing upwards,0.142,9.89,0.401,2021-04-03 18:21:10
pointing upwards,0.151,9.883,0.571,2021-04-03 18:21:10
pointing upwards,0.132,9.876,0.508,2021-04-03 18:21:10
pointing upwards,0.161,9.902,0.465,2021-04-03 18:21:10
pointing upwards,0.202,9.948,0.434,2021-04-03 18:21:10
pointing upwards,0.233,9.922,0.52,2021-04-03 18:21:10
pointing upwards,0.041,9.826,0.451,2021-04-03 18:21:10
pointing upwards,0.127,9.862,0.492,2021-04-03 18:21:10
pointing upwards,0.156,9.958,0.523,2021-04-03 18:21:10
pointing upwards,0.06,9.857,0.441,2021-04-03 18:21:11
pointing upwards,0.091,9.938,0.451,2021-04-03 18:21:11
pointing upwards,0.228,10.063,0.681,2021-04-03 18:21:11
pointing upwards,0.297,10.185,0.824,2021-04-03 18:21:11
pointing upwards,-0.251,9.902,0.511,2021-04-03 18:21:11
pointing upwards,-0.261,9.799,0.487,2021-04-03 18:21:11
pointing upwards,-0.141,9.809,0.539,2021-04-03 18:21:12
pointing upwards,-0.043,9.929,0.611,2021-04-03 18:21:12
pointing upwards,0.055,9.958,0.597,2021-04-03 18:21:12
pointing upwards,-0.093,9.835,0.396,2021-04-03 18:21:12
pointing upwards,-0.162,9.754,0.372,2021-04-03 18:21:12
pointing upwards,-0.162,9.823,0.633,2021-04-03 18:21:12
pointing upwards,-0.019,9.981,0.492,2021-04-03 18:21:12
pointing upwards,-0.114,9.807,0.377,2021-04-03 18:21:13
pointing upwards,-0.079,9.835,0.47,2021-04-03 18:21:13
pointing upwards,-0.205,9.828,0.566,2021-04-03 18:21:13
pointing upwards,-0.098,9.91,0.604,2021-04-03 18:21:13
pointing upwards,-0.172,9.912,0.673,2021-04-03 18:21:13
pointing upwards,-0.103,9.847,0.482,2021-04-03 18:21:13
pointing upwards,-0.043,9.89,0.48,2021-04-03 18:21:13
pointing upwards,-0.105,9.907,0.532,2021-04-03 18:21:13
pointing upwards,-0.076,9.905,0.628,2021-04-03 18:21:13
pointing upwards,-0.126,9.883,0.571,2021-04-03 18:21:13
pointing upwards,-0.1,9.871,0.489,2021-04-03 18:21:13
pointing upwards,-0.153,9.845,0.575,2021-04-03 18:21:14
pointing upwards,-0.117,9.859,0.673,2021-04-03 18:21:14
pointing upwards,-0.035,9.9,0.599,2021-04-03 18:21:14
pointing upwards,0.087,10.005,0.647,2021-04-03 18:21:14
pointing upwards,-0.124,9.831,0.645,2021-04-03 18:21:14
pointing upwards,-0.179,9.831,0.537,2021-04-03 18:21:14
pointing upwards,-0.071,9.826,0.611,2021-04-03 18:21:14
pointing upwards,-0.136,9.754,0.384,2021-04-03 18:21:14
pointing upwards,-0.107,9.833,0.547,2021-04-03 18:21:15
