Activity,ax,ay,az,Time
pointing downwards,0.74,9.67,0.58,2021-04-05 18:23:09
pointing downwards,0.67,9.58,0.71,2021-04-05 18:23:09
pointing downwards,0.71,9.58,0.65,2021-04-05 18:23:09
pointing downwards,0.71,9.63,0.69,2021-04-05 18:23:09
pointing downwards,0.68,9.6,0.71,2021-04-05 18:23:09
pointing downwards,0.69,9.61,0.64,2021-04-05 18:23:10
pointing downwards,0.72,9.63,0.69,2021-04-05 18:23:10
pointing downwards,0.72,9.62,0.62,2021-04-05 18:23:10
pointing downwards,0.69,9.58,0.59,2021-04-05 18:23:10
pointing downwards,0.7,9.59,0.67,2021-04-05 18:23:10
pointing downwards,0.71,9.58,0.65,2021-04-05 18:23:11
pointing downwards,0.7,9.59,0.71,2021-04-05 18:23:11
pointing downwards,0.65,9.63,0.73,2021-04-05 18:23:11
pointing downwards,0.66,9.63,0.63,2021-04-05 18:23:11
pointing downwards,0.71,9.66,0.66,2021-04-05 18:23:11
pointing downwards,0.69,9.58,0.65,2021-04-05 18:23:12
pointing downwards,0.67,9.67,0.61,2021-04-05 18:23:12
pointing downwards,0.68,9.56,0.64,2021-04-05 18:23:12
pointing downwards,0.71,9.63,0.73,2021-04-05 18:23:12
pointing downwards,0.64,9.63,0.62,2021-04-05 18:23:12
pointing downwards,0.64,9.59,0.65,2021-04-05 18:23:13
pointing downwards,0.68,9.6,0.68,2021-04-05 18:23:13
pointing downwards,0.72,9.6,0.7,2021-04-05 18:23:13
pointing downwards,0.72,9.61,0.62,2021-04-05 18:23:13
pointing downwards,0.68,9.59,0.65,2021-04-05 18:23:13
pointing downwards,0.69,9.57,0.75,2021-04-05 18:23:14
pointing downwards,0.66,9.6,0.66,2021-04-05 18:23:14
pointing downwards,0.69,9.61,0.66,2021-04-05 18:23:14
pointing downwards,0.66,9.66,0.74,2021-04-05 18:23:14
pointing downwards,0.7,9.6,0.69,2021-04-05 18:23:14
pointing downwards,0.66,9.63,0.59,2021-04-05 18:23:15
pointing downwards,0.64,9.6,0.65,2021-04-05 18:23:15
pointing downwards,0.67,9.61,0.65,2021-04-05 18:23:15
pointing downwards,0.69,9.58,0.62,2021-04-05 18:23:15
pointing downwards,0.66,9.59,0.7,2021-04-05 18:23:15
pointing downwards,0.71,9.58,0.65,2021-04-05 18:23:16
pointing downwards,0.74,9.59,0.68,2021-04-05 18:23:16
pointing downwards,0.65,9.6,0.73,2021-04-05 18:23:16
pointing downwards,0.68,9.62,0.57,2021-04-05 18:23:16
pointing downwards,0.67,9.61,0.67,2021-04-05 18:23:17
pointing downwards,0.7,9.56,0.72,2021-04-05 18:23:17
pointing downwards,0.69,9.62,0.68,2021-04-05 18:23:17
pointing downwards,0.66,9.6,0.66,2021-04-05 18:23:17
pointing downwards,0.66,9.57,0.73,2021-04-05 18:23:17
pointing downwards,0.71,9.57,0.57,2021-04-05 18:23:18
pointing downwards,0.66,9.59,0.65,2021-04-05 18:23:18
pointing downwards,0.67,9.62,0.6,2021-04-05 18:23:18
pointing downwards,0.69,9.65,0.58,2021-04-05 18:23:18
pointing downwards,0.71,9.62,0.62,2021-04-05 18:23:18
pointing downwards,0.7,9.64,0.64,2021-04-05 18:23:19
pointing downwards,0.67,9.6,0.7,2021-04-05 18:23:19
pointing downwards,0.67,9.58,0.69,2021-04-05 18:23:19
pointing downwards,0.64,9.63,0.64,2021-04-05 18:23:19
pointing downwards,0.66,9.64,0.63,2021-04-05 18:23:19
pointing downwards,0.7,9.59,0.6,2021-04-05 18:23:20
pointing downwards,0.7,9.56,0.7,2021-04-05 18:23:20
pointing downwards,0.71,9.6,0.63,2021-04-05 18:23:20
pointing downwards,0.69,9.56,0.67,2021-04-05 18:23:20
pointing downwards,0.64,9.62,0.7,2021-04-05 18:23:21
pointing downwards,0.72,9.6,0.71,2021-04-05 18:23:21
pointing downwards,0.75,9.59,0.66,2021-04-05 18:23:21
pointing downwards,0.7,9.62,0.55,2021-04-05 18:23:21
pointing downwards,0.71,9.65,0.72,2021-04-05 18:23:21
pointing downwards,0.7,9.58,0.71,2021-04-05 18:23:21
pointing downwards,0.67,9.61,0.65,2021-04-05 18:23:22
pointing downwards,0.69,9.63,0.64,2021-04-05 18:23:22
pointing downwards,0.69,9.61,0.71,2021-04-05 18:23:22
pointing downwards,0.69,9.56,0.58,2021-04-05 18:23:22
pointing downwards,0.69,9.57,0.67,2021-04-05 18:23:22
pointing downwards,0.68,9.61,0.62,2021-04-05 18:23:23
pointing downwards,0.74,9.59,0.74,2021-04-05 18:23:23
pointing downwards,0.68,9.58,0.64,2021-04-05 18:23:23
pointing downwards,0.74,9.63,0.67,2021-04-05 18:23:23
pointing downwards,0.65,9.53,0.73,2021-04-05 18:23:23
pointing downwards,0.67,9.58,0.66,2021-04-05 18:23:24
pointing downwards,0.63,9.59,0.59,2021-04-05 18:23:24
pointing downwards,0.66,9.59,0.65,2021-04-05 18:23:24
pointing downwards,0.66,9.63,0.61,2021-04-05 18:23:24
pointing downwards,0.66,9.58,0.65,2021-04-05 18:23:24
pointing downwards,0.72,9.58,0.68,2021-04-05 18:23:25
pointing downwards,0.69,9.61,0.64,2021-04-05 18:23:25
pointing downwards,0.67,9.62,0.68,2021-04-05 18:23:25
pointing downwards,0.68,9.61,0.64,2021-04-05 18:23:25
pointing downwards,0.66,9.59,0.61,2021-04-05 18:23:26
pointing downwards,0.73,9.6,0.66,2021-04-05 18:23:26
pointing downwards,0.72,9.64,0.64,2021-04-05 18:23:26
pointing downwards,0.68,9.62,0.64,2021-04-05 18:23:26
pointing downwards,0.66,9.61,0.69,2021-04-05 18:23:26
pointing downwards,0.73,9.62,0.61,2021-04-05 18:23:27
pointing downwards,0.7,9.63,0.7,2021-04-05 18:23:27
pointing downwards,0.71,9.61,0.66,2021-04-05 18:23:27
pointing downwards,0.66,9.61,0.69,2021-04-05 18:23:27
pointing downwards,0.71,9.59,0.65,2021-04-05 18:23:27
pointing downwards,0.7,9.63,0.61,2021-04-05 18:23:28
pointing downwards,0.7,9.57,0.7,2021-04-05 18:23:28
pointing downwards,0.67,9.63,0.65,2021-04-05 18:23:28
pointing downwards,0.72,9.62,0.64,2021-04-05 18:23:28
pointing downwards,0.69,9.59,0.67,2021-04-05 18:23:28
pointing downwards,0.65,9.66,0.71,2021-04-05 18:23:29
pointing downwards,0.73,9.61,0.61,2021-04-05 18:23:29
pointing downwards,0.71,9.59,0.64,2021-04-05 18:23:29
pointing downwards,0.69,9.62,0.61,2021-04-05 18:23:29
pointing downwards,0.65,9.61,0.66,2021-04-05 18:23:29
pointing downwards,0.69,9.61,0.71,2021-04-05 18:23:30
pointing downwards,0.69,9.61,0.65,2021-04-05 18:23:30
pointing downwards,0.66,9.58,0.71,2021-04-05 18:23:30
pointing downwards,0.67,9.61,0.7,2021-04-05 18:23:30
pointing downwards,0.72,9.62,0.71,2021-04-05 18:23:30
pointing downwards,0.68,9.58,0.67,2021-04-05 18:23:31
pointing downwards,0.71,9.59,0.65,2021-04-05 18:23:31
pointing downwards,0.71,9.6,0.64,2021-04-05 18:23:31
pointing downwards,0.66,9.6,0.72,2021-04-05 18:23:31
pointing downwards,0.65,9.59,0.66,2021-04-05 18:23:31
pointing downwards,0.71,9.64,0.58,2021-04-05 18:23:32
pointing downwards,0.71,9.61,0.63,2021-04-05 18:23:32
pointing downwards,0.72,9.62,0.68,2021-04-05 18:23:32
pointing downwards,0.66,9.61,0.63,2021-04-05 18:23:32
pointing downwards,0.67,9.61,0.57,2021-04-05 18:23:33
pointing downwards,0.66,9.56,0.6,2021-04-05 18:23:33
pointing downwards,0.73,9.6,0.66,2021-04-05 18:23:33
pointing downwards,0.73,9.57,0.64,2021-04-05 18:23:33
pointing downwards,0.75,9.62,0.55,2021-04-05 18:23:34
pointing downwards,0.66,9.61,0.68,2021-04-05 18:23:34
pointing downwards,0.72,9.59,0.66,2021-04-05 18:23:34
pointing downwards,0.72,9.6,0.71,2021-04-05 18:23:34
pointing downwards,0.65,9.61,0.68,2021-04-05 18:23:34
pointing downwards,0.62,9.58,0.69,2021-04-05 18:23:34
pointing downwards,0.72,9.62,0.61,2021-04-05 18:23:35
pointing downwards,0.72,9.64,0.68,2021-04-05 18:23:35
pointing downwards,0.66,9.67,0.73,2021-04-05 18:23:35
pointing downwards,0.73,9.6,0.68,2021-04-05 18:23:35
pointing downwards,0.68,9.57,0.72,2021-04-05 18:23:35
pointing downwards,0.63,9.63,0.69,2021-04-05 18:23:36
pointing downwards,0.68,9.59,0.67,2021-04-05 18:23:36
pointing downwards,0.72,9.69,0.64,2021-04-05 18:23:36
pointing downwards,0.71,9.61,0.6,2021-04-05 18:23:36
pointing downwards,0.66,9.59,0.6,2021-04-05 18:23:36
pointing downwards,0.69,9.59,0.63,2021-04-05 18:23:37
pointing downwards,0.68,9.59,0.69,2021-04-05 18:23:37
pointing downwards,0.67,9.59,0.65,2021-04-05 18:23:37
pointing downwards,0.7,9.65,0.59,2021-04-05 18:23:37
pointing downwards,0.68,9.57,0.57,2021-04-05 18:23:37
pointing downwards,0.64,9.62,0.67,2021-04-05 18:23:38
pointing downwards,0.7,9.68,0.71,2021-04-05 18:23:38
pointing downwards,0.67,9.56,0.67,2021-04-05 18:23:38
pointing downwards,0.7,9.59,0.66,2021-04-05 18:23:38
pointing downwards,0.7,9.59,0.65,2021-04-05 18:23:38
pointing downwards,0.65,9.58,0.6,2021-04-05 18:23:39
pointing downwards,0.69,9.62,0.64,2021-04-05 18:23:39
pointing downwards,0.68,9.66,0.63,2021-04-05 18:23:39
pointing downwards,0.69,9.57,0.68,2021-04-05 18:23:39
pointing downwards,0.69,9.62,0.64,2021-04-05 18:23:39
pointing downwards,0.67,9.62,0.59,2021-04-05 18:23:40
pointing downwards,0.68,9.61,0.69,2021-04-05 18:23:40
pointing downwards,0.68,9.56,0.69,2021-04-05 18:23:40
pointing downwards,0.65,9.57,0.67,2021-04-05 18:23:40
pointing downwards,0.65,9.61,0.71,2021-04-05 18:23:40
pointing downwards,0.69,9.61,0.67,2021-04-05 18:23:41
pointing downwards,0.71,9.63,0.65,2021-04-05 18:23:41
pointing downwards,0.68,9.58,0.64,2021-04-05 18:23:41
pointing downwards,0.65,9.58,0.63,2021-04-05 18:23:41
pointing downwards,0.69,9.65,0.63,2021-04-05 18:23:41
pointing downwards,0.69,9.63,0.76,2021-04-05 18:23:42
pointing downwards,0.68,9.59,0.68,2021-04-05 18:23:42
pointing downwards,0.7,9.59,0.67,2021-04-05 18:23:42
pointing downwards,0.73,9.6,0.66,2021-04-05 18:23:42
pointing downwards,0.66,9.6,0.67,2021-04-05 18:23:42
pointing downwards,0.7,9.62,0.65,2021-04-05 18:23:43
pointing downwards,0.7,9.59,0.64,2021-04-05 18:23:43
pointing downwards,0.69,9.62,0.59,2021-04-05 18:23:43
pointing downwards,0.69,9.61,0.63,2021-04-05 18:23:43
pointing downwards,0.7,9.63,0.66,2021-04-05 18:23:43
pointing downwards,0.73,9.65,0.62,2021-04-05 18:23:44
pointing downwards,0.7,9.58,0.66,2021-04-05 18:23:44
pointing downwards,0.72,9.61,0.68,2021-04-05 18:23:44
pointing downwards,0.66,9.62,0.62,2021-04-05 18:23:44
pointing downwards,0.69,9.6,0.6,2021-04-05 18:23:45
pointing downwards,0.7,9.63,0.62,2021-04-05 18:23:45
pointing downwards,0.68,9.57,0.62,2021-04-05 18:23:45
pointing downwards,0.66,9.65,0.66,2021-04-05 18:23:45
pointing downwards,0.71,9.6,0.67,2021-04-05 18:23:45
pointing downwards,0.66,9.57,0.64,2021-04-05 18:23:46
pointing downwards,0.68,9.64,0.66,2021-04-05 18:23:46
pointing downwards,0.71,9.62,0.67,2021-04-05 18:23:46
pointing downwards,0.64,9.57,0.66,2021-04-05 18:23:46
pointing downwards,0.67,9.62,0.64,2021-04-05 18:23:46
pointing downwards,0.68,9.61,0.57,2021-04-05 18:23:47
pointing downwards,0.66,9.58,0.65,2021-04-05 18:23:47
pointing downwards,0.69,9.56,0.72,2021-04-05 18:23:47
pointing downwards,0.7,9.63,0.59,2021-04-05 18:23:47
pointing downwards,0.69,9.66,0.71,2021-04-05 18:23:47
pointing downwards,0.69,9.67,0.68,2021-04-05 18:23:48
pointing downwards,0.66,9.63,0.66,2021-04-05 18:23:48
pointing downwards,0.71,9.62,0.63,2021-04-05 18:23:48
pointing downwards,0.68,9.66,0.65,2021-04-05 18:23:48
pointing downwards,0.67,9.56,0.74,2021-04-05 18:23:48
pointing downwards,0.71,9.64,0.64,2021-04-05 18:23:49
pointing downwards,0.74,9.59,0.61,2021-04-05 18:23:49
pointing downwards,0.7,9.61,0.64,2021-04-05 18:23:49
pointing downwards,0.7,9.61,0.61,2021-04-05 18:23:49
pointing downwards,0.67,9.62,0.67,2021-04-05 18:23:49
pointing downwards,0.64,9.59,0.64,2021-04-05 18:23:50
pointing downwards,0.68,9.65,0.67,2021-04-05 18:23:50
pointing downwards,0.69,9.6,0.68,2021-04-05 18:23:50
pointing downwards,0.66,9.58,0.7,2021-04-05 18:23:50
pointing downwards,0.65,9.65,0.67,2021-04-05 18:23:50
pointing downwards,0.68,9.58,0.69,2021-04-05 18:23:51
pointing downwards,0.7,9.6,0.61,2021-04-05 18:23:51
pointing downwards,0.72,9.59,0.71,2021-04-05 18:23:51
pointing downwards,0.66,9.6,0.62,2021-04-05 18:23:51
pointing downwards,0.67,9.59,0.64,2021-04-05 18:23:51
pointing downwards,0.64,9.62,0.71,2021-04-05 18:23:52
pointing downwards,0.65,9.57,0.67,2021-04-05 18:23:52
pointing downwards,0.71,9.6,0.71,2021-04-05 18:23:52
pointing downwards,0.69,9.59,0.71,2021-04-05 18:23:52
pointing downwards,0.69,9.62,0.68,2021-04-05 18:23:52
pointing downwards,0.67,9.62,0.71,2021-04-05 18:23:53
pointing downwards,0.66,9.62,0.72,2021-04-05 18:23:53
pointing downwards,0.74,9.59,0.61,2021-04-05 18:23:53
pointing downwards,0.7,9.59,0.66,2021-04-05 18:23:53
pointing downwards,0.63,9.55,0.6,2021-04-05 18:23:54
pointing downwards,0.67,9.63,0.67,2021-04-05 18:23:54
pointing downwards,0.68,9.59,0.61,2021-04-05 18:23:54
pointing downwards,0.67,9.58,0.6,2021-04-05 18:23:54
pointing downwards,0.67,9.6,0.67,2021-04-05 18:23:54
pointing downwards,0.67,9.64,0.7,2021-04-05 18:23:55
pointing downwards,0.66,9.62,0.61,2021-04-05 18:23:55
pointing downwards,0.68,9.6,0.62,2021-04-05 18:23:55
pointing downwards,0.68,9.61,0.68,2021-04-05 18:23:55
pointing downwards,0.67,9.6,0.7,2021-04-05 18:23:55
pointing downwards,0.64,9.64,0.61,2021-04-05 18:23:56
pointing downwards,0.72,9.58,0.63,2021-04-05 18:23:56
pointing downwards,0.65,9.61,0.67,2021-04-05 18:23:56
pointing downwards,0.71,9.62,0.67,2021-04-05 18:23:56
pointing downwards,0.69,9.56,0.67,2021-04-05 18:23:56
pointing downwards,0.66,9.65,0.61,2021-04-05 18:23:57
pointing downwards,0.72,9.57,0.7,2021-04-05 18:23:57
pointing downwards,0.66,9.58,0.67,2021-04-05 18:23:57
pointing downwards,0.68,9.57,0.64,2021-04-05 18:23:57
pointing downwards,0.67,9.57,0.71,2021-04-05 18:23:57
pointing downwards,0.69,9.62,0.68,2021-04-05 18:23:58
pointing downwards,0.68,9.65,0.64,2021-04-05 18:23:58
pointing downwards,0.69,9.6,0.71,2021-04-05 18:23:58
pointing downwards,0.72,9.61,0.64,2021-04-05 18:23:58
pointing downwards,0.7,9.6,0.64,2021-04-05 18:23:58
pointing downwards,0.71,9.61,0.67,2021-04-05 18:23:59
pointing downwards,0.71,9.64,0.61,2021-04-05 18:23:59
pointing downwards,0.68,9.59,0.64,2021-04-05 18:23:59
pointing downwards,0.63,9.59,0.62,2021-04-05 18:23:59
pointing downwards,0.65,9.64,0.7,2021-04-05 18:23:59
pointing downwards,0.7,9.62,0.68,2021-04-05 18:24:00
pointing downwards,0.71,9.64,0.72,2021-04-05 18:24:00
pointing downwards,0.68,9.64,0.65,2021-04-05 18:24:00
pointing downwards,0.68,9.64,0.67,2021-04-05 18:24:00
pointing downwards,0.69,9.61,0.68,2021-04-05 18:24:00
pointing downwards,0.71,9.59,0.67,2021-04-05 18:24:01
pointing downwards,0.68,9.63,0.65,2021-04-05 18:24:01
pointing downwards,0.67,9.55,0.69,2021-04-05 18:24:01
pointing downwards,0.65,9.62,0.69,2021-04-05 18:24:01
pointing downwards,0.7,9.6,0.66,2021-04-05 18:24:01
pointing downwards,0.7,9.61,0.66,2021-04-05 18:24:02
pointing downwards,0.69,9.62,0.66,2021-04-05 18:24:02
pointing downwards,0.75,9.59,0.72,2021-04-05 18:24:02
pointing downwards,0.75,9.59,0.72,2021-04-05 18:24:02
pointing downwards,0.66,9.65,0.7,2021-04-05 18:24:03
pointing downwards,0.7,9.62,0.59,2021-04-05 18:24:03
pointing downwards,0.71,9.59,0.68,2021-04-05 18:24:03
pointing downwards,0.71,9.61,0.65,2021-04-05 18:24:03
pointing downwards,0.67,9.62,0.66,2021-04-05 18:24:03
pointing downwards,0.67,9.63,0.68,2021-04-05 18:24:04
pointing downwards,0.69,9.62,0.67,2021-04-05 18:24:04
pointing downwards,0.69,9.59,0.67,2021-04-05 18:24:04
pointing downwards,0.65,9.64,0.66,2021-04-05 18:24:04
pointing downwards,0.7,9.63,0.7,2021-04-05 18:24:04
pointing downwards,0.65,9.59,0.62,2021-04-05 18:24:05
pointing downwards,0.7,9.64,0.68,2021-04-05 18:24:05
pointing downwards,0.68,9.59,0.69,2021-04-05 18:24:05
pointing downwards,0.68,9.59,0.63,2021-04-05 18:24:05
pointing downwards,0.66,9.6,0.71,2021-04-05 18:24:05
pointing downwards,0.63,9.64,0.71,2021-04-05 18:24:06
pointing downwards,0.68,9.62,0.61,2021-04-05 18:24:06
pointing downwards,0.68,9.65,0.68,2021-04-05 18:24:06
pointing downwards,0.68,9.63,0.71,2021-04-05 18:24:06
pointing downwards,0.7,9.67,0.6,2021-04-05 18:24:06
pointing downwards,0.69,9.64,0.52,2021-04-05 18:24:07
pointing downwards,0.67,9.58,0.67,2021-04-05 18:24:07
pointing downwards,0.69,9.58,0.71,2021-04-05 18:24:07
pointing downwards,0.66,9.59,0.59,2021-04-05 18:24:07
pointing downwards,0.71,9.61,0.72,2021-04-05 18:24:07
pointing downwards,0.68,9.58,0.74,2021-04-05 18:24:08
pointing downwards,0.69,9.54,0.73,2021-04-05 18:24:08
pointing downwards,0.66,9.6,0.64,2021-04-05 18:24:08
pointing downwards,0.65,9.61,0.63,2021-04-05 18:24:08
pointing downwards,0.72,9.64,0.68,2021-04-05 18:24:08
pointing downwards,0.71,9.57,0.68,2021-04-05 18:24:09
pointing downwards,0.66,9.58,0.62,2021-04-05 18:24:09
pointing downwards,0.67,9.6,0.69,2021-04-05 18:24:09
pointing downwards,0.74,9.62,0.61,2021-04-05 18:24:09
pointing downwards,0.64,9.61,0.66,2021-04-05 18:24:09
pointing downwards,0.69,9.53,0.68,2021-04-05 18:24:10
pointing downwards,0.68,9.6,0.7,2021-04-05 18:24:10
pointing downwards,0.69,9.62,0.7,2021-04-05 18:24:10
pointing downwards,0.69,9.62,0.73,2021-04-05 18:24:10
pointing downwards,0.7,9.65,0.7,2021-04-05 18:24:10
pointing downwards,0.67,9.64,0.67,2021-04-05 18:24:11
pointing downwards,0.69,9.61,0.65,2021-04-05 18:24:11
pointing downwards,0.64,9.67,0.61,2021-04-05 18:24:11
pointing downwards,0.74,9.64,0.69,2021-04-05 18:24:11
pointing downwards,0.7,9.59,0.62,2021-04-05 18:24:11
pointing downwards,0.7,9.64,0.58,2021-04-05 18:24:12
pointing downwards,0.74,9.61,0.66,2021-04-05 18:24:12
pointing downwards,0.71,9.54,0.74,2021-04-05 18:24:12
pointing downwards,0.66,9.61,0.61,2021-04-05 18:24:12
pointing downwards,0.67,9.64,0.64,2021-04-05 18:24:13
pointing downwards,0.65,9.62,0.65,2021-04-05 18:24:13
pointing downwards,0.67,9.63,0.67,2021-04-05 18:24:13
pointing downwards,0.66,9.64,0.66,2021-04-05 18:24:13
pointing downwards,0.68,9.63,0.69,2021-04-05 18:24:13
pointing downwards,0.67,9.61,0.73,2021-04-05 18:24:14
pointing downwards,0.69,9.59,0.68,2021-04-05 18:24:14
pointing downwards,0.66,9.64,0.67,2021-04-05 18:24:14
pointing downwards,0.7,9.52,0.69,2021-04-05 18:24:14
pointing downwards,0.69,9.62,0.63,2021-04-05 18:24:14
pointing downwards,0.68,9.55,0.65,2021-04-05 18:24:15
pointing downwards,0.71,9.58,0.68,2021-04-05 18:24:15
pointing downwards,0.68,9.6,0.67,2021-04-05 18:24:15
pointing downwards,0.68,9.61,0.71,2021-04-05 18:24:16
pointing downwards,0.72,9.58,0.67,2021-04-05 18:24:16
pointing downwards,0.66,9.58,0.68,2021-04-05 18:24:16
pointing downwards,0.68,9.61,0.68,2021-04-05 18:24:16
pointing downwards,0.72,9.62,0.7,2021-04-05 18:24:17
pointing downwards,0.7,9.63,0.7,2021-04-05 18:24:17
pointing downwards,0.69,9.58,0.65,2021-04-05 18:24:17
pointing downwards,0.67,9.61,0.72,2021-04-05 18:24:17
pointing downwards,0.71,9.64,0.66,2021-04-05 18:24:17
pointing downwards,0.7,9.63,0.63,2021-04-05 18:24:18
pointing downwards,0.65,9.59,0.67,2021-04-05 18:24:18
pointing downwards,0.74,9.7,0.67,2021-04-05 18:24:18
pointing downwards,0.62,9.62,0.74,2021-04-05 18:24:18
pointing downwards,0.69,9.65,0.74,2021-04-05 18:24:18
pointing downwards,0.73,9.62,0.62,2021-04-05 18:24:18
pointing downwards,0.64,9.67,0.69,2021-04-05 18:24:19
pointing downwards,0.71,9.64,0.7,2021-04-05 18:24:19
pointing downwards,0.62,9.56,0.61,2021-04-05 18:24:19
pointing downwards,0.66,9.64,0.67,2021-04-05 18:24:19
pointing downwards,0.69,9.58,0.66,2021-04-05 18:24:19
pointing downwards,0.66,9.6,0.72,2021-04-05 18:24:20
pointing downwards,0.7,9.6,0.68,2021-04-05 18:24:20
pointing downwards,0.68,9.56,0.67,2021-04-05 18:24:20
pointing downwards,0.68,9.62,0.63,2021-04-05 18:24:20
pointing downwards,0.66,9.59,0.71,2021-04-05 18:24:21
pointing downwards,0.65,9.61,0.73,2021-04-05 18:24:21
pointing downwards,0.69,9.62,0.7,2021-04-05 18:24:21
pointing downwards,0.67,9.57,0.73,2021-04-05 18:24:21
pointing downwards,0.72,9.6,0.7,2021-04-05 18:24:21
pointing downwards,0.63,9.64,0.66,2021-04-05 18:24:22
pointing downwards,0.64,9.62,0.63,2021-04-05 18:24:22
pointing downwards,0.67,9.67,0.67,2021-04-05 18:24:22
pointing downwards,0.7,9.6,0.66,2021-04-05 18:24:22
pointing downwards,0.61,9.62,0.61,2021-04-05 18:24:22
pointing downwards,0.67,9.63,0.68,2021-04-05 18:24:23
pointing downwards,0.67,9.64,0.64,2021-04-05 18:24:23
pointing downwards,0.67,9.55,0.62,2021-04-05 18:24:23
pointing downwards,0.66,9.59,0.7,2021-04-05 18:24:23
pointing downwards,0.72,9.59,0.6,2021-04-05 18:24:23
pointing downwards,0.7,9.63,0.67,2021-04-05 18:24:24
pointing downwards,0.74,9.57,0.61,2021-04-05 18:24:24
pointing downwards,0.67,9.58,0.67,2021-04-05 18:24:24
pointing downwards,0.64,9.59,0.59,2021-04-05 18:24:24
pointing downwards,0.66,9.61,0.66,2021-04-05 18:24:24
pointing downwards,0.66,9.6,0.68,2021-04-05 18:24:25
pointing downwards,0.67,9.55,0.63,2021-04-05 18:24:25
pointing downwards,0.73,9.64,0.69,2021-04-05 18:24:25
pointing downwards,0.7,9.61,0.64,2021-04-05 18:24:25
pointing downwards,0.64,9.64,0.7,2021-04-05 18:24:25
pointing downwards,0.72,9.59,0.7,2021-04-05 18:24:26
pointing downwards,0.65,9.63,0.61,2021-04-05 18:24:26
pointing downwards,0.7,9.64,0.67,2021-04-05 18:24:26
pointing downwards,0.66,9.64,0.63,2021-04-05 18:24:26
pointing downwards,0.69,9.57,0.67,2021-04-05 18:24:26
pointing downwards,0.62,9.65,0.58,2021-04-05 18:24:27
pointing downwards,0.69,9.6,0.73,2021-04-05 18:24:27
pointing downwards,0.68,9.59,0.67,2021-04-05 18:24:27
pointing downwards,0.69,9.6,0.63,2021-04-05 18:24:27
pointing downwards,0.68,9.65,0.66,2021-04-05 18:24:28
pointing downwards,0.67,9.63,0.66,2021-04-05 18:24:28
pointing downwards,0.68,9.58,0.7,2021-04-05 18:24:28
pointing downwards,0.66,9.65,0.65,2021-04-05 18:24:28
pointing downwards,0.71,9.65,0.68,2021-04-05 18:24:28
pointing downwards,0.73,9.58,0.6,2021-04-05 18:24:28
pointing downwards,0.7,9.58,0.68,2021-04-05 18:24:29
pointing downwards,0.69,9.55,0.59,2021-04-05 18:24:29
pointing downwards,0.7,9.61,0.69,2021-04-05 18:24:29
pointing downwards,0.67,9.58,0.6,2021-04-05 18:24:29
pointing downwards,0.74,9.58,0.66,2021-04-05 18:24:30
pointing downwards,0.7,9.6,0.63,2021-04-05 18:24:30
pointing downwards,0.69,9.59,0.64,2021-04-05 18:24:30
pointing downwards,0.65,9.58,0.71,2021-04-05 18:24:30
pointing downwards,0.68,9.61,0.66,2021-04-05 18:24:30
pointing downwards,0.69,9.64,0.65,2021-04-05 18:24:31
pointing downwards,0.71,9.57,0.71,2021-04-05 18:24:31
pointing downwards,0.7,9.65,0.64,2021-04-05 18:24:31
pointing downwards,0.68,9.61,0.66,2021-04-05 18:24:31
pointing downwards,0.66,9.6,0.64,2021-04-05 18:24:31
pointing downwards,0.66,9.6,0.65,2021-04-05 18:24:32
pointing downwards,0.7,9.62,0.74,2021-04-05 18:24:32
pointing downwards,0.69,9.56,0.64,2021-04-05 18:24:32
pointing downwards,0.65,9.58,0.68,2021-04-05 18:24:32
pointing downwards,0.63,9.67,0.65,2021-04-05 18:24:32
pointing downwards,0.69,9.64,0.63,2021-04-05 18:24:33
pointing downwards,0.73,9.61,0.62,2021-04-05 18:24:33
pointing downwards,0.67,9.58,0.64,2021-04-05 18:24:33
pointing downwards,0.65,9.57,0.66,2021-04-05 18:24:33
pointing downwards,0.72,9.67,0.7,2021-04-05 18:24:33
pointing downwards,0.76,9.58,0.71,2021-04-05 18:24:34
pointing downwards,0.66,9.62,0.72,2021-04-05 18:24:34
pointing downwards,0.67,9.61,0.57,2021-04-05 18:24:34
pointing downwards,0.68,9.55,0.67,2021-04-05 18:24:34
pointing downwards,0.66,9.64,0.63,2021-04-05 18:24:34
pointing downwards,0.61,9.61,0.6,2021-04-05 18:24:35
pointing downwards,0.68,9.7,0.68,2021-04-05 18:24:35
pointing downwards,0.69,9.52,0.59,2021-04-05 18:24:35
pointing downwards,0.64,9.59,0.74,2021-04-05 18:24:35
pointing downwards,0.74,9.61,0.72,2021-04-05 18:24:35
pointing downwards,0.73,9.61,0.63,2021-04-05 18:24:36
pointing downwards,0.66,9.61,0.72,2021-04-05 18:24:36
pointing downwards,0.66,9.62,0.64,2021-04-05 18:24:36
pointing downwards,0.66,9.59,0.67,2021-04-05 18:24:36
pointing downwards,0.67,9.61,0.66,2021-04-05 18:24:36
pointing downwards,0.69,9.62,0.61,2021-04-05 18:24:37
pointing downwards,0.71,9.7,0.67,2021-04-05 18:24:37
pointing downwards,0.63,9.67,0.63,2021-04-05 18:24:37
pointing downwards,0.73,9.6,0.63,2021-04-05 18:24:37
pointing downwards,0.68,9.71,0.77,2021-04-05 18:24:37
pointing downwards,0.68,9.72,0.75,2021-04-05 18:24:38
pointing downwards,0.66,9.67,0.66,2021-04-05 18:24:38
pointing downwards,0.69,9.63,0.64,2021-04-05 18:24:38
