Activity,ax,ay,az,Time
pointing downwards,2.079,8.475,4.842,2021-04-05 18:17:59
pointing downwards,2.316,8.313,4.878,2021-04-05 18:17:59
pointing downwards,2.225,8.614,4.717,2021-04-05 18:17:59
pointing downwards,2.265,8.693,4.612,2021-04-05 18:17:59
pointing downwards,1.339,9.416,3.039,2021-04-05 18:17:59
pointing downwards,0.185,9.73,1.866,2021-04-05 18:17:59
pointing downwards,0.836,9.601,2.452,2021-04-05 18:17:59
pointing downwards,0.616,9.804,2.076,2021-04-05 18:17:59
pointing downwards,0.793,9.677,2.266,2021-04-05 18:17:59
pointing downwards,0.3,9.661,1.794,2021-04-05 18:17:59
pointing downwards,0.467,9.9,1.997,2021-04-05 18:17:59
pointing downwards,0.479,9.759,1.981,2021-04-05 18:18:00
pointing downwards,0.477,9.735,1.995,2021-04-05 18:18:00
pointing downwards,0.35,9.565,1.82,2021-04-05 18:18:00
pointing downwards,0.601,9.723,1.88,2021-04-05 18:18:00
pointing downwards,0.264,9.768,1.294,2021-04-05 18:18:00
pointing downwards,0.453,9.74,1.679,2021-04-05 18:18:00
pointing downwards,0.029,9.783,1.485,2021-04-05 18:18:00
pointing downwards,0.015,9.663,1.574,2021-04-05 18:18:00
pointing downwards,0.015,9.682,1.583,2021-04-05 18:18:00
pointing downwards,-0.196,9.754,1.504,2021-04-05 18:18:00
pointing downwards,0.127,9.766,1.559,2021-04-05 18:18:00
pointing downwards,0.017,9.682,1.48,2021-04-05 18:18:01
pointing downwards,0.139,9.689,1.507,2021-04-05 18:18:01
pointing downwards,0.111,9.701,1.394,2021-04-05 18:18:01
pointing downwards,-0.028,9.809,1.332,2021-04-05 18:18:01
pointing downwards,0.132,9.859,1.389,2021-04-05 18:18:01
pointing downwards,0.094,9.938,1.358,2021-04-05 18:18:01
pointing downwards,0.154,9.835,1.284,2021-04-05 18:18:01
pointing downwards,0.23,9.814,1.188,2021-04-05 18:18:01
pointing downwards,0.3,9.814,1.203,2021-04-05 18:18:01
pointing downwards,0.17,9.881,1.167,2021-04-05 18:18:02
pointing downwards,0.235,9.876,1.272,2021-04-05 18:18:02
pointing downwards,0.106,9.864,1.092,2021-04-05 18:18:02
pointing downwards,0.257,9.835,1.157,2021-04-05 18:18:02
pointing downwards,0.209,9.807,1.095,2021-04-05 18:18:02
pointing downwards,0.264,9.816,0.987,2021-04-05 18:18:02
pointing downwards,0.228,9.869,1.138,2021-04-05 18:18:02
pointing downwards,0.316,9.776,1.145,2021-04-05 18:18:02
pointing downwards,0.307,9.859,1.116,2021-04-05 18:18:02
pointing downwards,0.333,9.814,1.049,2021-04-05 18:18:02
pointing downwards,0.245,9.835,1.035,2021-04-05 18:18:02
pointing downwards,0.269,9.929,1.004,2021-04-05 18:18:02
pointing downwards,0.293,9.883,1.102,2021-04-05 18:18:02
pointing downwards,0.321,9.893,1.059,2021-04-05 18:18:03
pointing downwards,0.52,9.831,1.176,2021-04-05 18:18:03
pointing downwards,0.271,9.948,1.109,2021-04-05 18:18:03
pointing downwards,0.357,9.871,1.025,2021-04-05 18:18:03
pointing downwards,0.443,9.792,1.033,2021-04-05 18:18:03
pointing downwards,0.273,9.766,1.03,2021-04-05 18:18:03
pointing downwards,0.4,9.783,1.116,2021-04-05 18:18:03
pointing downwards,0.35,9.821,1.085,2021-04-05 18:18:03
pointing downwards,0.364,9.814,1.023,2021-04-05 18:18:03
pointing downwards,0.35,9.828,0.994,2021-04-05 18:18:03
pointing downwards,0.422,9.816,1.035,2021-04-05 18:18:03
pointing downwards,0.501,9.888,0.978,2021-04-05 18:18:03
pointing downwards,0.534,9.752,0.937,2021-04-05 18:18:03
pointing downwards,0.513,9.962,0.927,2021-04-05 18:18:04
pointing downwards,0.486,9.888,0.982,2021-04-05 18:18:04
pointing downwards,0.534,9.855,1.047,2021-04-05 18:18:04
pointing downwards,0.616,9.917,1.03,2021-04-05 18:18:04
pointing downwards,0.561,9.835,0.97,2021-04-05 18:18:04
pointing downwards,0.654,9.823,1.018,2021-04-05 18:18:04
pointing downwards,0.491,9.876,0.97,2021-04-05 18:18:04
pointing downwards,0.63,9.761,1.088,2021-04-05 18:18:04
pointing downwards,0.592,9.807,1.121,2021-04-05 18:18:04
pointing downwards,0.551,9.792,1.121,2021-04-05 18:18:04
pointing downwards,0.508,9.804,1.128,2021-04-05 18:18:04
pointing downwards,0.644,9.756,1.155,2021-04-05 18:18:04
pointing downwards,0.565,9.855,1.124,2021-04-05 18:18:04
pointing downwards,0.618,9.754,1.148,2021-04-05 18:18:05
pointing downwards,0.609,10.017,1.164,2021-04-05 18:18:05
pointing downwards,0.611,9.852,1.258,2021-04-05 18:18:05
pointing downwards,0.597,9.697,1.298,2021-04-05 18:18:05
pointing downwards,0.549,9.792,1.222,2021-04-05 18:18:05
pointing downwards,0.702,9.905,1.03,2021-04-05 18:18:05
pointing downwards,0.532,9.821,1.114,2021-04-05 18:18:05
pointing downwards,0.604,9.651,1.243,2021-04-05 18:18:05
pointing downwards,0.575,9.845,1.239,2021-04-05 18:18:05
pointing downwards,0.656,9.852,1.119,2021-04-05 18:18:05
pointing downwards,0.659,9.771,1.059,2021-04-05 18:18:05
pointing downwards,0.664,9.809,1.229,2021-04-05 18:18:05
pointing downwards,0.647,9.788,1.203,2021-04-05 18:18:05
pointing downwards,0.618,9.771,1.148,2021-04-05 18:18:06
pointing downwards,0.755,9.828,1.09,2021-04-05 18:18:06
pointing downwards,0.733,9.852,1.069,2021-04-05 18:18:06
pointing downwards,0.798,9.895,1.102,2021-04-05 18:18:06
pointing downwards,0.759,9.862,1.15,2021-04-05 18:18:06
pointing downwards,0.573,9.843,1.14,2021-04-05 18:18:06
pointing downwards,0.623,9.756,1.14,2021-04-05 18:18:06
pointing downwards,0.805,9.84,1.104,2021-04-05 18:18:06
pointing downwards,0.731,9.835,1.133,2021-04-05 18:18:06
pointing downwards,0.721,9.771,1.133,2021-04-05 18:18:06
pointing downwards,0.716,9.816,1.088,2021-04-05 18:18:06
pointing downwards,0.719,9.847,1.095,2021-04-05 18:18:06
pointing downwards,0.728,9.792,1.013,2021-04-05 18:18:06
pointing downwards,0.68,9.819,1.124,2021-04-05 18:18:06
pointing downwards,0.733,9.859,1.15,2021-04-05 18:18:07
pointing downwards,0.685,9.795,1.119,2021-04-05 18:18:07
pointing downwards,0.8,9.816,1.138,2021-04-05 18:18:07
pointing downwards,0.75,9.847,1.162,2021-04-05 18:18:07
pointing downwards,0.87,9.754,1.09,2021-04-05 18:18:07
pointing downwards,0.695,9.783,1.083,2021-04-05 18:18:07
pointing downwards,0.791,9.821,1.076,2021-04-05 18:18:07
pointing downwards,0.752,9.773,1.133,2021-04-05 18:18:08
pointing downwards,0.769,9.84,1.171,2021-04-05 18:18:08
pointing downwards,0.819,9.819,1.069,2021-04-05 18:18:08
pointing downwards,0.85,9.838,1.102,2021-04-05 18:18:08
pointing downwards,0.824,9.799,1.224,2021-04-05 18:18:08
pointing downwards,0.723,9.783,1.222,2021-04-05 18:18:08
pointing downwards,0.757,9.819,1.171,2021-04-05 18:18:08
pointing downwards,0.846,9.783,1.128,2021-04-05 18:18:08
pointing downwards,0.759,9.902,1.047,2021-04-05 18:18:08
pointing downwards,0.841,9.795,1.052,2021-04-05 18:18:08
pointing downwards,0.709,9.835,1.088,2021-04-05 18:18:08
pointing downwards,0.86,9.792,1.09,2021-04-05 18:18:08
pointing downwards,0.707,9.859,1.155,2021-04-05 18:18:08
pointing downwards,0.824,9.816,1.1,2021-04-05 18:18:09
pointing downwards,0.829,9.771,1.104,2021-04-05 18:18:09
pointing downwards,0.843,9.816,1.1,2021-04-05 18:18:09
pointing downwards,0.817,9.821,1.1,2021-04-05 18:18:09
pointing downwards,0.747,9.78,1.08,2021-04-05 18:18:09
pointing downwards,0.764,9.838,1.092,2021-04-05 18:18:09
pointing downwards,0.814,9.783,1.071,2021-04-05 18:18:09
pointing downwards,0.776,9.828,1.054,2021-04-05 18:18:09
pointing downwards,0.85,9.795,1.076,2021-04-05 18:18:09
pointing downwards,0.731,9.773,1.128,2021-04-05 18:18:09
pointing downwards,0.786,9.819,1.131,2021-04-05 18:18:09
pointing downwards,0.848,9.809,1.085,2021-04-05 18:18:10
pointing downwards,0.838,9.792,1.047,2021-04-05 18:18:10
pointing downwards,0.819,9.79,1.078,2021-04-05 18:18:10
pointing downwards,0.937,9.802,1.088,2021-04-05 18:18:10
pointing downwards,0.798,9.883,1.052,2021-04-05 18:18:10
pointing downwards,0.934,9.811,1.069,2021-04-05 18:18:10
pointing downwards,0.879,9.792,1.042,2021-04-05 18:18:10
pointing downwards,0.841,9.768,1.059,2021-04-05 18:18:10
pointing downwards,0.886,9.768,1.085,2021-04-05 18:18:10
pointing downwards,0.812,9.835,0.987,2021-04-05 18:18:10
pointing downwards,0.898,9.799,1.009,2021-04-05 18:18:10
pointing downwards,0.877,9.859,1.061,2021-04-05 18:18:11
pointing downwards,0.874,9.778,1.092,2021-04-05 18:18:11
pointing downwards,0.858,9.831,1.08,2021-04-05 18:18:11
pointing downwards,0.922,9.823,0.999,2021-04-05 18:18:11
pointing downwards,0.903,9.864,1.035,2021-04-05 18:18:11
pointing downwards,0.836,9.792,1.037,2021-04-05 18:18:11
pointing downwards,0.874,9.802,1.085,2021-04-05 18:18:11
pointing downwards,0.872,9.816,0.963,2021-04-05 18:18:11
pointing downwards,0.81,9.804,0.98,2021-04-05 18:18:11
pointing downwards,0.901,9.852,0.982,2021-04-05 18:18:11
pointing downwards,0.881,9.819,1.057,2021-04-05 18:18:11
pointing downwards,0.87,9.819,0.992,2021-04-05 18:18:12
pointing downwards,1.008,9.845,0.994,2021-04-05 18:18:12
pointing downwards,1.08,9.847,0.994,2021-04-05 18:18:12
pointing downwards,1.008,9.835,0.994,2021-04-05 18:18:12
pointing downwards,1.04,9.804,0.975,2021-04-05 18:18:12
pointing downwards,0.987,9.85,0.93,2021-04-05 18:18:12
pointing downwards,0.972,9.785,0.961,2021-04-05 18:18:12
pointing downwards,1.001,9.807,0.982,2021-04-05 18:18:12
pointing downwards,1.025,9.857,0.934,2021-04-05 18:18:12
pointing downwards,1.059,9.766,0.92,2021-04-05 18:18:12
pointing downwards,1.066,9.871,0.932,2021-04-05 18:18:12
pointing downwards,1.066,9.811,0.934,2021-04-05 18:18:12
pointing downwards,1.166,9.838,1.021,2021-04-05 18:18:12
pointing downwards,1.03,9.768,0.889,2021-04-05 18:18:13
pointing downwards,1.083,9.776,0.966,2021-04-05 18:18:13
pointing downwards,1.116,9.833,1.004,2021-04-05 18:18:13
pointing downwards,1.056,9.823,0.992,2021-04-05 18:18:13
pointing downwards,1.047,9.783,1.006,2021-04-05 18:18:13
pointing downwards,0.992,9.771,0.906,2021-04-05 18:18:13
pointing downwards,1.035,9.778,0.937,2021-04-05 18:18:13
pointing downwards,1.08,9.785,0.939,2021-04-05 18:18:13
pointing downwards,1.001,9.79,0.963,2021-04-05 18:18:13
pointing downwards,0.956,9.84,0.958,2021-04-05 18:18:13
pointing downwards,1.023,9.797,0.932,2021-04-05 18:18:14
pointing downwards,1.006,9.862,0.958,2021-04-05 18:18:14
pointing downwards,1.121,9.881,0.942,2021-04-05 18:18:14
pointing downwards,1.075,9.79,0.958,2021-04-05 18:18:14
pointing downwards,1.092,9.811,0.932,2021-04-05 18:18:14
pointing downwards,1.111,9.814,0.97,2021-04-05 18:18:14
pointing downwards,1.08,9.768,0.985,2021-04-05 18:18:14
pointing downwards,1.111,9.819,0.994,2021-04-05 18:18:14
pointing downwards,1.193,9.766,0.949,2021-04-05 18:18:14
pointing downwards,1.195,9.783,1.021,2021-04-05 18:18:14
pointing downwards,1.092,9.699,1.018,2021-04-05 18:18:14
pointing downwards,1.04,9.73,0.908,2021-04-05 18:18:14
pointing downwards,1.111,9.788,0.894,2021-04-05 18:18:15
pointing downwards,1.085,9.804,0.922,2021-04-05 18:18:15
pointing downwards,1.147,9.754,0.99,2021-04-05 18:18:15
pointing downwards,1.073,9.756,0.894,2021-04-05 18:18:15
pointing downwards,1.102,9.816,0.92,2021-04-05 18:18:15
pointing downwards,1.016,9.886,0.867,2021-04-05 18:18:15
pointing downwards,1.068,9.917,0.968,2021-04-05 18:18:15
pointing downwards,1.13,9.74,0.879,2021-04-05 18:18:15
pointing downwards,0.999,9.773,0.899,2021-04-05 18:18:15
pointing downwards,1.078,9.847,0.86,2021-04-05 18:18:15
pointing downwards,0.989,9.809,0.829,2021-04-05 18:18:15
pointing downwards,0.97,9.771,0.865,2021-04-05 18:18:16
pointing downwards,1.107,9.871,0.932,2021-04-05 18:18:16
pointing downwards,1.123,9.819,0.937,2021-04-05 18:18:16
pointing downwards,1.08,9.833,0.934,2021-04-05 18:18:16
pointing downwards,1.066,9.792,0.927,2021-04-05 18:18:16
pointing downwards,1.121,9.826,0.872,2021-04-05 18:18:16
pointing downwards,1.107,9.663,0.81,2021-04-05 18:18:16
pointing downwards,1.075,9.723,0.836,2021-04-05 18:18:16
pointing downwards,0.972,9.78,0.834,2021-04-05 18:18:16
pointing downwards,0.994,9.795,0.994,2021-04-05 18:18:16
pointing downwards,0.992,9.845,0.997,2021-04-05 18:18:16
pointing downwards,1.04,9.847,0.99,2021-04-05 18:18:16
pointing downwards,1.205,9.792,0.899,2021-04-05 18:18:16
pointing downwards,1.147,9.821,0.913,2021-04-05 18:18:17
pointing downwards,1.166,9.843,0.853,2021-04-05 18:18:17
pointing downwards,1.056,9.764,0.863,2021-04-05 18:18:17
pointing downwards,0.922,9.723,0.843,2021-04-05 18:18:17
pointing downwards,0.915,9.807,0.867,2021-04-05 18:18:17
pointing downwards,0.956,9.785,0.889,2021-04-05 18:18:17
pointing downwards,1.03,9.852,0.944,2021-04-05 18:18:17
pointing downwards,0.996,9.835,0.954,2021-04-05 18:18:17
pointing downwards,1.071,9.831,0.973,2021-04-05 18:18:17
pointing downwards,1.056,9.84,0.894,2021-04-05 18:18:17
pointing downwards,1.04,9.811,0.956,2021-04-05 18:18:17
pointing downwards,1.008,9.761,0.927,2021-04-05 18:18:18
pointing downwards,1.042,9.843,0.808,2021-04-05 18:18:18
pointing downwards,1.114,9.819,0.805,2021-04-05 18:18:18
pointing downwards,1.128,9.828,0.843,2021-04-05 18:18:18
pointing downwards,1.119,9.828,0.908,2021-04-05 18:18:18
pointing downwards,1.023,9.828,0.982,2021-04-05 18:18:18
pointing downwards,1.13,9.809,0.92,2021-04-05 18:18:18
pointing downwards,1.044,9.835,0.906,2021-04-05 18:18:18
pointing downwards,1.085,9.831,0.903,2021-04-05 18:18:18
pointing downwards,1.109,9.795,0.913,2021-04-05 18:18:18
pointing downwards,1.066,9.814,0.891,2021-04-05 18:18:18
pointing downwards,1.13,9.773,0.855,2021-04-05 18:18:18
pointing downwards,1.056,9.797,0.867,2021-04-05 18:18:18
pointing downwards,1.133,9.826,0.911,2021-04-05 18:18:18
pointing downwards,1.102,9.783,0.906,2021-04-05 18:18:19
pointing downwards,1.049,9.785,0.86,2021-04-05 18:18:19
pointing downwards,0.963,9.783,0.887,2021-04-05 18:18:19
pointing downwards,1.107,9.802,0.901,2021-04-05 18:18:19
pointing downwards,1.025,9.843,0.908,2021-04-05 18:18:19
pointing downwards,1.054,9.742,0.951,2021-04-05 18:18:19
pointing downwards,1.016,9.807,0.875,2021-04-05 18:18:19
pointing downwards,1.13,9.902,0.803,2021-04-05 18:18:19
pointing downwards,0.972,9.855,0.915,2021-04-05 18:18:19
pointing downwards,1.135,9.766,0.992,2021-04-05 18:18:19
pointing downwards,1.078,9.835,0.884,2021-04-05 18:18:20
pointing downwards,1.121,9.807,0.903,2021-04-05 18:18:20
pointing downwards,1.051,9.855,0.882,2021-04-05 18:18:20
pointing downwards,1.097,9.788,0.913,2021-04-05 18:18:20
pointing downwards,1.037,9.876,0.925,2021-04-05 18:18:20
pointing downwards,1.121,9.797,0.875,2021-04-05 18:18:20
pointing downwards,1.078,9.799,0.832,2021-04-05 18:18:20
pointing downwards,1.008,9.816,0.858,2021-04-05 18:18:20
pointing downwards,1.083,9.752,0.891,2021-04-05 18:18:20
pointing downwards,0.977,9.869,0.994,2021-04-05 18:18:21
pointing downwards,1.011,9.864,0.992,2021-04-05 18:18:21
pointing downwards,2.146,8.808,4.514,2021-04-05 18:20:19
pointing downwards,2.146,8.808,4.514,2021-04-05 18:20:19
pointing downwards,2.311,8.533,4.499,2021-04-05 18:20:19
pointing downwards,2.203,8.502,4.887,2021-04-05 18:20:19
pointing downwards,1.866,8.947,3.851,2021-04-05 18:20:19
pointing downwards,1.98,8.748,3.707,2021-04-05 18:20:20
pointing downwards,2.035,8.981,3.956,2021-04-05 18:20:20
pointing downwards,2.153,9.06,3.681,2021-04-05 18:20:20
pointing downwards,1.748,9.309,3.312,2021-04-05 18:20:20
pointing downwards,1.724,9.553,2.393,2021-04-05 18:20:20
pointing downwards,1.348,9.68,2.0,2021-04-05 18:20:20
pointing downwards,1.133,9.79,1.614,2021-04-05 18:20:20
pointing downwards,1.353,9.577,1.294,2021-04-05 18:20:20
pointing downwards,1.032,9.788,1.497,2021-04-05 18:20:20
pointing downwards,1.387,9.857,1.435,2021-04-05 18:20:21
pointing downwards,0.817,9.843,0.925,2021-04-05 18:20:21
pointing downwards,0.563,10.008,0.793,2021-04-05 18:20:21
pointing downwards,0.783,9.96,0.487,2021-04-05 18:20:21
pointing downwards,0.913,9.759,0.724,2021-04-05 18:20:21
pointing downwards,0.963,9.938,0.436,2021-04-05 18:20:21
pointing downwards,0.647,9.838,0.465,2021-04-05 18:20:21
pointing downwards,0.798,9.912,0.712,2021-04-05 18:20:21
pointing downwards,0.403,9.689,0.551,2021-04-05 18:20:21
pointing downwards,0.422,9.814,0.587,2021-04-05 18:20:21
pointing downwards,0.886,9.876,0.539,2021-04-05 18:20:22
pointing downwards,0.659,9.823,0.413,2021-04-05 18:20:22
pointing downwards,0.654,9.711,0.501,2021-04-05 18:20:22
pointing downwards,0.805,9.876,0.508,2021-04-05 18:20:22
pointing downwards,0.68,9.965,0.475,2021-04-05 18:20:22
pointing downwards,0.565,9.811,0.458,2021-04-05 18:20:22
pointing downwards,0.618,9.799,0.338,2021-04-05 18:20:22
pointing downwards,0.623,9.934,0.448,2021-04-05 18:20:22
pointing downwards,0.91,9.993,0.334,2021-04-05 18:20:22
pointing downwards,0.695,9.924,0.132,2021-04-05 18:20:22
pointing downwards,0.769,10.015,0.343,2021-04-05 18:20:22
pointing downwards,0.891,9.725,0.204,2021-04-05 18:20:22
pointing downwards,0.889,9.728,0.259,2021-04-05 18:20:23
pointing downwards,0.814,9.634,0.13,2021-04-05 18:20:23
pointing downwards,0.829,9.926,0.147,2021-04-05 18:20:23
pointing downwards,0.963,9.979,0.295,2021-04-05 18:20:23
pointing downwards,0.767,9.737,0.166,2021-04-05 18:20:23
pointing downwards,0.97,9.799,0.14,2021-04-05 18:20:23
pointing downwards,0.824,9.761,0.233,2021-04-05 18:20:23
pointing downwards,0.963,9.862,0.128,2021-04-05 18:20:23
pointing downwards,0.788,9.653,0.259,2021-04-05 18:20:23
pointing downwards,0.822,9.867,0.345,2021-04-05 18:20:23
pointing downwards,0.838,9.914,0.314,2021-04-05 18:20:23
pointing downwards,0.819,9.962,0.393,2021-04-05 18:20:23
pointing downwards,0.769,9.953,0.405,2021-04-05 18:20:23
pointing downwards,0.788,9.883,0.377,2021-04-05 18:20:24
pointing downwards,0.905,9.878,0.187,2021-04-05 18:20:24
pointing downwards,0.994,9.852,0.211,2021-04-05 18:20:24
pointing downwards,0.946,9.888,0.202,2021-04-05 18:20:24
pointing downwards,1.025,10.072,0.286,2021-04-05 18:20:24
pointing downwards,0.92,9.919,0.283,2021-04-05 18:20:24
pointing downwards,0.925,9.737,0.247,2021-04-05 18:20:24
pointing downwards,0.771,9.725,0.166,2021-04-05 18:20:24
pointing downwards,0.752,9.84,0.137,2021-04-05 18:20:24
pointing downwards,0.714,9.874,0.336,2021-04-05 18:20:24
pointing downwards,0.86,9.783,0.326,2021-04-05 18:20:24
pointing downwards,1.051,9.993,0.257,2021-04-05 18:20:24
pointing downwards,0.958,9.737,0.161,2021-04-05 18:20:25
pointing downwards,1.231,9.838,0.283,2021-04-05 18:20:25
pointing downwards,1.092,9.809,0.281,2021-04-05 18:20:25
pointing downwards,1.066,9.898,0.226,2021-04-05 18:20:25
pointing downwards,0.937,10.001,0.295,2021-04-05 18:20:25
pointing downwards,0.989,9.634,0.348,2021-04-05 18:20:25
pointing downwards,0.953,9.606,0.257,2021-04-05 18:20:25
pointing downwards,0.932,9.802,0.149,2021-04-05 18:20:25
pointing downwards,1.095,9.926,0.305,2021-04-05 18:20:25
pointing downwards,1.042,9.742,0.195,2021-04-05 18:20:25
pointing downwards,0.951,9.965,0.228,2021-04-05 18:20:25
pointing downwards,1.174,9.795,0.214,2021-04-05 18:20:25
pointing downwards,1.212,9.845,0.099,2021-04-05 18:20:26
pointing downwards,1.193,9.874,0.149,2021-04-05 18:20:26
pointing downwards,1.085,9.768,0.257,2021-04-05 18:20:26
pointing downwards,0.987,9.725,0.116,2021-04-05 18:20:26
pointing downwards,1.02,9.924,0.302,2021-04-05 18:20:26
pointing downwards,1.178,9.723,0.235,2021-04-05 18:20:26
pointing downwards,1.171,9.852,0.197,2021-04-05 18:20:26
pointing downwards,0.984,9.972,0.168,2021-04-05 18:20:26
pointing downwards,0.905,9.742,0.178,2021-04-05 18:20:26
pointing downwards,1.13,9.831,0.183,2021-04-05 18:20:26
pointing downwards,1.186,9.907,0.202,2021-04-05 18:20:26
pointing downwards,1.116,9.771,0.231,2021-04-05 18:20:26
pointing downwards,1.236,9.797,0.178,2021-04-05 18:20:26
pointing downwards,1.147,9.898,0.137,2021-04-05 18:20:27
pointing downwards,1.095,9.828,0.058,2021-04-05 18:20:27
pointing downwards,1.085,9.814,0.118,2021-04-05 18:20:27
pointing downwards,1.248,9.962,0.183,2021-04-05 18:20:27
pointing downwards,1.229,9.981,0.254,2021-04-05 18:20:27
pointing downwards,1.248,9.809,0.125,2021-04-05 18:20:27
pointing downwards,1.142,9.795,0.204,2021-04-05 18:20:27
pointing downwards,1.063,9.857,0.085,2021-04-05 18:20:27
pointing downwards,1.14,9.876,0.099,2021-04-05 18:20:27
pointing downwards,1.066,9.764,0.204,2021-04-05 18:20:27
pointing downwards,1.245,9.718,0.053,2021-04-05 18:20:27
pointing downwards,1.253,9.752,0.096,2021-04-05 18:20:27
pointing downwards,1.3,10.056,0.082,2021-04-05 18:20:28
pointing downwards,1.147,9.699,0.137,2021-04-05 18:20:28
pointing downwards,1.073,9.883,0.111,2021-04-05 18:20:28
pointing downwards,1.121,9.936,0.183,2021-04-05 18:20:28
pointing downwards,1.327,9.926,0.3,2021-04-05 18:20:28
pointing downwards,1.614,9.912,0.274,2021-04-05 18:20:28
pointing downwards,1.291,9.764,0.257,2021-04-05 18:20:28
pointing downwards,1.231,9.713,0.221,2021-04-05 18:20:28
pointing downwards,1.334,9.847,0.202,2021-04-05 18:20:28
pointing downwards,0.884,9.618,0.025,2021-04-05 18:20:28
pointing downwards,1.171,9.73,0.283,2021-04-05 18:20:28
pointing downwards,1.066,9.943,0.252,2021-04-05 18:20:29
pointing downwards,1.214,9.613,0.142,2021-04-05 18:20:29
pointing downwards,1.085,9.505,0.046,2021-04-05 18:20:29
pointing downwards,1.241,9.809,0.199,2021-04-05 18:20:29
pointing downwards,1.289,9.926,0.219,2021-04-05 18:20:29
pointing downwards,1.123,10.029,0.269,2021-04-05 18:20:29
pointing downwards,1.126,9.725,0.298,2021-04-05 18:20:29
pointing downwards,1.162,9.776,0.221,2021-04-05 18:20:29
pointing downwards,1.099,9.732,0.089,2021-04-05 18:20:29
pointing downwards,1.154,9.886,0.013,2021-04-05 18:20:29
pointing downwards,1.212,9.898,0.247,2021-04-05 18:20:29
pointing downwards,1.207,9.922,0.192,2021-04-05 18:20:29
pointing downwards,1.128,9.874,0.135,2021-04-05 18:20:29
pointing downwards,1.468,9.811,0.147,2021-04-05 18:20:29
pointing downwards,1.267,9.91,-0.011,2021-04-05 18:20:30
pointing downwards,1.09,9.929,0.087,2021-04-05 18:20:30
pointing downwards,1.387,9.814,0.365,2021-04-05 18:20:30
pointing downwards,1.437,9.752,0.302,2021-04-05 18:20:30
pointing downwards,1.514,9.864,0.216,2021-04-05 18:20:30
pointing downwards,1.317,9.811,0.125,2021-04-05 18:20:30
pointing downwards,1.135,9.821,0.111,2021-04-05 18:20:30
pointing downwards,1.209,9.859,0.039,2021-04-05 18:20:30
pointing downwards,1.253,9.819,0.132,2021-04-05 18:20:30
pointing downwards,1.284,9.876,0.132,2021-04-05 18:20:30
pointing downwards,1.334,9.764,0.164,2021-04-05 18:20:30
pointing downwards,1.447,9.819,0.199,2021-04-05 18:20:30
pointing downwards,1.463,9.833,0.199,2021-04-05 18:20:30
pointing downwards,1.535,9.859,0.046,2021-04-05 18:20:30
pointing downwards,1.399,9.656,0.037,2021-04-05 18:20:31
pointing downwards,1.353,9.663,0.099,2021-04-05 18:20:31
pointing downwards,1.289,9.73,0.111,2021-04-05 18:20:31
pointing downwards,1.327,9.845,0.19,2021-04-05 18:20:31
pointing downwards,1.339,9.883,0.113,2021-04-05 18:20:31
pointing downwards,1.229,9.661,0.144,2021-04-05 18:20:31
pointing downwards,1.298,9.917,0.161,2021-04-05 18:20:31
pointing downwards,1.403,9.807,0.092,2021-04-05 18:20:31
pointing downwards,1.413,9.73,0.039,2021-04-05 18:20:31
pointing downwards,1.226,9.814,0.008,2021-04-05 18:20:31
pointing downwards,1.238,9.85,0.032,2021-04-05 18:20:31
pointing downwards,1.107,9.725,0.166,2021-04-05 18:20:31
pointing downwards,1.193,9.902,0.221,2021-04-05 18:20:31
pointing downwards,1.181,9.783,0.18,2021-04-05 18:20:32
pointing downwards,1.494,9.838,0.08,2021-04-05 18:20:32
pointing downwards,1.377,9.728,0.013,2021-04-05 18:20:32
pointing downwards,1.344,9.934,0.14,2021-04-05 18:20:32
pointing downwards,1.317,9.864,0.147,2021-04-05 18:20:32
pointing downwards,1.451,9.761,0.094,2021-04-05 18:20:32
pointing downwards,1.214,9.84,0.085,2021-04-05 18:20:32
pointing downwards,1.279,9.907,0.199,2021-04-05 18:20:32
pointing downwards,1.37,9.764,0.276,2021-04-05 18:20:32
pointing downwards,1.353,9.697,0.214,2021-04-05 18:20:32
pointing downwards,1.233,9.816,0.125,2021-04-05 18:20:32
pointing downwards,1.123,9.771,0.044,2021-04-05 18:20:32
pointing downwards,1.162,9.749,0.14,2021-04-05 18:20:32
pointing downwards,1.442,9.756,0.192,2021-04-05 18:20:33
pointing downwards,1.435,9.776,0.192,2021-04-05 18:20:33
pointing downwards,1.303,9.893,0.164,2021-04-05 18:20:33
pointing downwards,1.449,9.802,0.178,2021-04-05 18:20:33
pointing downwards,1.408,9.778,0.058,2021-04-05 18:20:33
pointing downwards,1.403,9.878,0.175,2021-04-05 18:20:33
pointing downwards,1.353,9.723,0.111,2021-04-05 18:20:33
pointing downwards,1.365,9.867,0.166,2021-04-05 18:20:33
pointing downwards,1.427,9.84,0.099,2021-04-05 18:20:33
pointing downwards,1.423,9.78,0.13,2021-04-05 18:20:33
pointing downwards,1.303,9.761,0.128,2021-04-05 18:20:33
pointing downwards,1.308,9.835,0.135,2021-04-05 18:20:33
pointing downwards,1.305,9.797,0.106,2021-04-05 18:20:33
pointing downwards,1.344,9.967,0.118,2021-04-05 18:20:33
pointing downwards,1.494,9.888,0.331,2021-04-05 18:20:34
pointing downwards,1.346,9.685,0.142,2021-04-05 18:20:34
pointing downwards,1.32,9.618,-0.002,2021-04-05 18:20:34
pointing downwards,1.317,9.644,-0.126,2021-04-05 18:20:34
