Activity,ax,ay,az,Time
pointing downwards,0.51,9.55,0.86,2021-04-03 18:11:22
pointing downwards,0.5,9.62,0.81,2021-04-03 18:11:22
pointing downwards,0.53,9.59,0.83,2021-04-03 18:11:22
pointing downwards,0.52,9.59,0.75,2021-04-03 18:11:22
pointing downwards,0.49,9.61,0.86,2021-04-03 18:11:22
pointing downwards,0.57,9.58,0.8,2021-04-03 18:11:23
pointing downwards,0.52,9.63,0.92,2021-04-03 18:11:23
pointing downwards,0.54,9.58,0.78,2021-04-03 18:11:23
pointing downwards,0.54,9.51,0.87,2021-04-03 18:11:23
pointing downwards,0.54,9.58,0.8,2021-04-03 18:11:23
pointing downwards,0.52,9.61,0.8,2021-04-03 18:11:24
pointing downwards,0.54,9.61,0.8,2021-04-03 18:11:24
pointing downwards,0.49,9.64,0.85,2021-04-03 18:11:24
pointing downwards,0.51,9.6,0.8,2021-04-03 18:11:24
pointing downwards,0.55,9.61,0.81,2021-04-03 18:11:25
pointing downwards,0.53,9.59,0.83,2021-04-03 18:11:25
pointing downwards,0.51,9.62,0.83,2021-04-03 18:11:25
pointing downwards,0.52,9.58,0.89,2021-04-03 18:11:25
pointing downwards,0.45,9.59,0.8,2021-04-03 18:11:25
pointing downwards,0.49,9.59,0.84,2021-04-03 18:11:25
pointing downwards,0.48,9.56,0.85,2021-04-03 18:11:26
pointing downwards,0.49,9.58,0.83,2021-04-03 18:11:26
pointing downwards,0.52,9.56,0.78,2021-04-03 18:11:26
pointing downwards,0.54,9.53,0.78,2021-04-03 18:11:26
pointing downwards,0.45,9.64,0.89,2021-04-03 18:11:26
pointing downwards,0.53,9.65,0.86,2021-04-03 18:11:27
pointing downwards,0.52,9.62,0.85,2021-04-03 18:11:27
pointing downwards,0.53,9.56,0.85,2021-04-03 18:11:27
pointing downwards,0.46,9.57,0.76,2021-04-03 18:11:27
pointing downwards,0.49,9.56,0.85,2021-04-03 18:11:27
pointing downwards,0.54,9.63,0.88,2021-04-03 18:11:28
pointing downwards,0.51,9.6,0.86,2021-04-03 18:11:28
pointing downwards,0.55,9.57,0.78,2021-04-03 18:11:28
pointing downwards,0.5,9.62,0.76,2021-04-03 18:11:28
pointing downwards,0.49,9.59,0.75,2021-04-03 18:11:29
pointing downwards,0.48,9.6,0.83,2021-04-03 18:11:29
pointing downwards,0.53,9.6,0.89,2021-04-03 18:11:29
pointing downwards,0.53,9.6,0.78,2021-04-03 18:11:29
pointing downwards,0.48,9.59,0.76,2021-04-03 18:11:29
pointing downwards,0.53,9.58,0.83,2021-04-03 18:11:29
pointing downwards,0.51,9.59,0.84,2021-04-03 18:11:30
pointing downwards,0.5,9.63,0.8,2021-04-03 18:11:30
pointing downwards,0.53,9.63,0.87,2021-04-03 18:11:30
pointing downwards,0.5,9.58,0.81,2021-04-03 18:11:30
pointing downwards,0.54,9.69,0.91,2021-04-03 18:11:31
pointing downwards,0.54,9.62,0.88,2021-04-03 18:11:31
pointing downwards,0.5,9.54,0.93,2021-04-03 18:11:31
pointing downwards,0.44,9.55,0.83,2021-04-03 18:11:31
pointing downwards,0.53,9.6,0.85,2021-04-03 18:11:31
pointing downwards,0.5,9.63,0.84,2021-04-03 18:11:32
pointing downwards,0.51,9.59,0.81,2021-04-03 18:11:32
pointing downwards,0.5,9.56,0.78,2021-04-03 18:11:32
pointing downwards,0.56,9.54,0.8,2021-04-03 18:11:32
pointing downwards,0.54,9.58,0.84,2021-04-03 18:11:32
pointing downwards,0.52,9.52,0.78,2021-04-03 18:11:33
pointing downwards,0.54,9.64,0.84,2021-04-03 18:11:33
pointing downwards,0.54,9.55,0.84,2021-04-03 18:11:33
pointing downwards,0.49,9.52,0.82,2021-04-03 18:11:33
pointing downwards,0.53,9.58,0.75,2021-04-03 18:11:33
pointing downwards,0.48,9.62,0.75,2021-04-03 18:11:34
pointing downwards,0.49,9.58,0.81,2021-04-03 18:11:34
pointing downwards,0.51,9.6,0.83,2021-04-03 18:11:34
pointing downwards,0.52,9.59,0.94,2021-04-03 18:11:34
pointing downwards,0.48,9.57,0.83,2021-04-03 18:11:34
pointing downwards,0.48,9.51,0.82,2021-04-03 18:11:35
pointing downwards,0.54,9.57,0.85,2021-04-03 18:11:35
pointing downwards,0.5,9.6,0.85,2021-04-03 18:11:35
pointing downwards,0.52,9.55,0.8,2021-04-03 18:11:35
pointing downwards,0.53,9.55,0.86,2021-04-03 18:11:35
pointing downwards,0.5,9.6,0.77,2021-04-03 18:11:36
pointing downwards,0.51,9.59,0.86,2021-04-03 18:11:36
pointing downwards,0.52,9.59,0.8,2021-04-03 18:11:36
pointing downwards,0.53,9.59,0.86,2021-04-03 18:11:36
pointing downwards,0.49,9.62,0.87,2021-04-03 18:11:37
pointing downwards,0.57,9.57,0.84,2021-04-03 18:11:37
pointing downwards,0.54,9.59,0.8,2021-04-03 18:11:37
pointing downwards,0.47,9.53,0.9,2021-04-03 18:11:37
pointing downwards,0.52,9.62,0.83,2021-04-03 18:11:37
pointing downwards,0.53,9.57,0.84,2021-04-03 18:11:37
pointing downwards,0.47,9.63,0.81,2021-04-03 18:11:38
pointing downwards,0.49,9.61,0.8,2021-04-03 18:11:38
pointing downwards,0.49,9.62,0.85,2021-04-03 18:11:38
pointing downwards,0.51,9.61,0.82,2021-04-03 18:11:38
pointing downwards,0.5,9.59,0.79,2021-04-03 18:11:38
pointing downwards,0.58,9.57,0.79,2021-04-03 18:11:39
pointing downwards,0.49,9.63,0.81,2021-04-03 18:11:39
pointing downwards,0.47,9.6,0.87,2021-04-03 18:11:39
pointing downwards,0.5,9.6,0.77,2021-04-03 18:11:39
pointing downwards,0.47,9.62,0.8,2021-04-03 18:11:39
pointing downwards,0.55,9.57,0.85,2021-04-03 18:11:40
pointing downwards,0.54,9.61,0.86,2021-04-03 18:11:40
pointing downwards,0.46,9.58,0.8,2021-04-03 18:11:40
pointing downwards,0.5,9.56,0.85,2021-04-03 18:11:40
pointing downwards,0.5,9.6,0.83,2021-04-03 18:11:41
pointing downwards,0.49,9.57,0.82,2021-04-03 18:11:41
pointing downwards,0.52,9.57,0.83,2021-04-03 18:11:41
pointing downwards,0.53,9.6,0.79,2021-04-03 18:11:41
pointing downwards,0.5,9.58,0.85,2021-04-03 18:11:41
pointing downwards,0.54,9.54,0.86,2021-04-03 18:11:42
pointing downwards,0.5,9.55,0.8,2021-04-03 18:11:42
pointing downwards,0.49,9.56,0.81,2021-04-03 18:11:42
pointing downwards,0.55,9.59,0.83,2021-04-03 18:11:42
pointing downwards,0.56,9.57,0.84,2021-04-03 18:11:42
pointing downwards,0.47,9.53,0.78,2021-04-03 18:11:43
pointing downwards,0.5,9.63,0.82,2021-04-03 18:11:43
pointing downwards,0.49,9.59,0.82,2021-04-03 18:11:43
pointing downwards,0.52,9.57,0.84,2021-04-03 18:11:43
pointing downwards,0.52,9.68,0.87,2021-04-03 18:11:43
pointing downwards,0.51,9.62,0.85,2021-04-03 18:11:44
pointing downwards,0.52,9.59,0.82,2021-04-03 18:11:44
pointing downwards,0.5,9.58,0.86,2021-04-03 18:11:44
pointing downwards,0.58,9.58,0.78,2021-04-03 18:11:44
pointing downwards,0.44,9.62,0.77,2021-04-03 18:11:45
pointing downwards,0.49,9.59,0.84,2021-04-03 18:11:45
pointing downwards,0.48,9.61,0.78,2021-04-03 18:11:45
pointing downwards,0.53,9.56,0.81,2021-04-03 18:11:45
pointing downwards,0.5,9.61,0.82,2021-04-03 18:11:45
pointing downwards,0.49,9.6,0.89,2021-04-03 18:11:45
pointing downwards,0.51,9.55,0.88,2021-04-03 18:11:46
pointing downwards,0.48,9.58,0.86,2021-04-03 18:11:46
pointing downwards,0.53,9.66,0.89,2021-04-03 18:11:46
pointing downwards,0.53,9.56,0.83,2021-04-03 18:11:46
pointing downwards,0.51,9.6,0.87,2021-04-03 18:11:46
pointing downwards,0.49,9.54,0.82,2021-04-03 18:11:47
pointing downwards,0.46,9.6,0.83,2021-04-03 18:11:47
pointing downwards,0.53,9.59,0.86,2021-04-03 18:11:47
pointing downwards,0.5,9.56,0.8,2021-04-03 18:11:47
pointing downwards,0.51,9.59,0.84,2021-04-03 18:11:48
pointing downwards,0.55,9.56,0.82,2021-04-03 18:11:48
pointing downwards,0.52,9.57,0.86,2021-04-03 18:11:48
pointing downwards,0.52,9.56,0.94,2021-04-03 18:11:48
pointing downwards,0.53,9.59,0.74,2021-04-03 18:11:49
pointing downwards,0.53,9.55,0.8,2021-04-03 18:11:49
pointing downwards,0.5,9.58,0.82,2021-04-03 18:11:49
pointing downwards,0.48,9.59,0.75,2021-04-03 18:11:49
pointing downwards,0.49,9.59,0.87,2021-04-03 18:11:49
pointing downwards,0.56,9.59,0.85,2021-04-03 18:11:49
pointing downwards,0.56,9.63,0.81,2021-04-03 18:11:50
pointing downwards,0.54,9.56,0.88,2021-04-03 18:11:50
pointing downwards,0.51,9.6,0.77,2021-04-03 18:11:50
pointing downwards,0.51,9.61,0.82,2021-04-03 18:11:50
pointing downwards,0.51,9.58,0.78,2021-04-03 18:11:50
pointing downwards,0.5,9.57,0.8,2021-04-03 18:11:51
pointing downwards,0.5,9.62,0.81,2021-04-03 18:11:51
pointing downwards,0.46,9.55,0.81,2021-04-03 18:11:51
pointing downwards,0.47,9.6,0.82,2021-04-03 18:11:51
pointing downwards,0.47,9.58,0.85,2021-04-03 18:11:51
pointing downwards,0.53,9.6,0.89,2021-04-03 18:11:52
pointing downwards,0.47,9.6,0.83,2021-04-03 18:11:52
pointing downwards,0.51,9.61,0.86,2021-04-03 18:11:52
pointing downwards,0.54,9.57,0.83,2021-04-03 18:11:52
pointing downwards,0.5,9.58,0.84,2021-04-03 18:11:53
pointing downwards,0.52,9.58,0.82,2021-04-03 18:11:53
pointing downwards,0.52,9.58,0.87,2021-04-03 18:11:53
pointing downwards,0.53,9.6,0.89,2021-04-03 18:11:53
pointing downwards,0.55,9.65,0.8,2021-04-03 18:11:53
pointing downwards,0.52,9.58,0.76,2021-04-03 18:11:53
pointing downwards,0.52,9.6,0.86,2021-04-03 18:11:54
pointing downwards,0.49,9.58,0.82,2021-04-03 18:11:54
pointing downwards,0.49,9.6,0.77,2021-04-03 18:11:54
pointing downwards,0.5,9.56,0.84,2021-04-03 18:11:54
pointing downwards,0.51,9.56,0.8,2021-04-03 18:11:54
pointing downwards,0.5,9.56,0.86,2021-04-03 18:11:55
pointing downwards,0.48,9.6,0.77,2021-04-03 18:11:55
pointing downwards,0.54,9.56,0.85,2021-04-03 18:11:55
pointing downwards,0.53,9.63,0.8,2021-04-03 18:11:55
pointing downwards,0.54,9.61,0.82,2021-04-03 18:11:55
pointing downwards,0.49,9.55,0.88,2021-04-03 18:11:56
pointing downwards,0.55,9.58,0.81,2021-04-03 18:11:56
pointing downwards,0.49,9.59,0.77,2021-04-03 18:11:56
pointing downwards,0.49,9.59,0.82,2021-04-03 18:11:56
pointing downwards,0.55,9.65,0.79,2021-04-03 18:11:56
pointing downwards,0.49,9.61,0.87,2021-04-03 18:11:57
pointing downwards,0.48,9.64,0.84,2021-04-03 18:11:57
pointing downwards,0.5,9.64,0.83,2021-04-03 18:11:57
pointing downwards,0.46,9.63,0.8,2021-04-03 18:11:57
pointing downwards,0.54,9.57,0.83,2021-04-03 18:11:58
pointing downwards,0.53,9.59,0.79,2021-04-03 18:11:58
pointing downwards,0.51,9.59,0.83,2021-04-03 18:11:58
pointing downwards,0.51,9.56,0.75,2021-04-03 18:11:58
pointing downwards,0.51,9.59,0.82,2021-04-03 18:11:58
pointing downwards,0.52,9.57,0.78,2021-04-03 18:11:59
pointing downwards,0.48,9.57,0.84,2021-04-03 18:11:59
pointing downwards,0.52,9.6,0.84,2021-04-03 18:11:59
pointing downwards,0.49,9.51,0.87,2021-04-03 18:11:59
pointing downwards,0.52,9.61,0.86,2021-04-03 18:11:59
pointing downwards,0.52,9.59,0.9,2021-04-03 18:12:00
pointing downwards,0.5,9.53,0.78,2021-04-03 18:12:00
pointing downwards,0.51,9.56,0.85,2021-04-03 18:12:00
pointing downwards,0.53,9.59,0.89,2021-04-03 18:12:00
pointing downwards,0.5,9.58,0.85,2021-04-03 18:12:00
pointing downwards,0.54,9.6,0.85,2021-04-03 18:12:01
pointing downwards,0.47,9.62,0.81,2021-04-03 18:12:01
pointing downwards,0.49,9.56,0.86,2021-04-03 18:12:01
pointing downwards,0.48,9.66,0.85,2021-04-03 18:12:01
pointing downwards,0.51,9.64,0.86,2021-04-03 18:12:02
pointing downwards,0.51,9.6,0.89,2021-04-03 18:12:02
pointing downwards,0.53,9.57,0.74,2021-04-03 18:12:02
pointing downwards,0.54,9.51,0.81,2021-04-03 18:12:02
pointing downwards,0.5,9.52,0.85,2021-04-03 18:12:02
pointing downwards,0.45,9.61,0.86,2021-04-03 18:12:02
pointing downwards,0.45,9.55,0.93,2021-04-03 18:12:03
pointing downwards,0.52,9.55,0.84,2021-04-03 18:12:03
pointing downwards,0.51,9.61,0.84,2021-04-03 18:12:03
pointing downwards,0.53,9.55,0.88,2021-04-03 18:12:03
pointing downwards,0.48,9.58,0.94,2021-04-03 18:12:04
pointing downwards,0.5,9.53,0.78,2021-04-03 18:12:04
pointing downwards,0.52,9.56,0.75,2021-04-03 18:12:04
pointing downwards,0.49,9.6,0.85,2021-04-03 18:12:04
pointing downwards,0.51,9.61,0.84,2021-04-03 18:12:04
pointing downwards,0.44,9.6,0.78,2021-04-03 18:12:04
pointing downwards,0.52,9.58,0.82,2021-04-03 18:12:05
pointing downwards,0.54,9.59,0.88,2021-04-03 18:12:05
pointing downwards,0.53,9.56,0.85,2021-04-03 18:12:05
pointing downwards,0.52,9.58,0.83,2021-04-03 18:12:05
pointing downwards,0.5,9.59,0.83,2021-04-03 18:12:06
