Activity,ax,ay,az,Time
resting on the table,0.111,0.234,9.75,2021-03-27 15:15:02
resting on the table,0.12,0.23,9.743,2021-03-27 15:15:02
resting on the table,0.113,0.242,9.741,2021-03-27 15:15:02
resting on the table,0.096,0.225,9.745,2021-03-27 15:15:02
resting on the table,0.12,0.232,9.738,2021-03-27 15:15:02
resting on the table,0.113,0.249,9.748,2021-03-27 15:15:02
resting on the table,0.108,0.244,9.753,2021-03-27 15:15:02
resting on the table,0.12,0.256,9.76,2021-03-27 15:15:02
resting on the table,0.111,0.242,9.745,2021-03-27 15:15:03
resting on the table,0.108,0.227,9.745,2021-03-27 15:15:03
resting on the table,0.132,0.254,9.75,2021-03-27 15:15:03
resting on the table,0.12,0.237,9.75,2021-03-27 15:15:03
resting on the table,0.113,0.239,9.755,2021-03-27 15:15:03
resting on the table,0.118,0.239,9.757,2021-03-27 15:15:03
resting on the table,0.12,0.232,9.743,2021-03-27 15:15:03
resting on the table,0.12,0.23,9.767,2021-03-27 15:15:03
resting on the table,0.115,0.246,9.753,2021-03-27 15:15:03
resting on the table,0.103,0.251,9.741,2021-03-27 15:15:03
resting on the table,0.108,0.234,9.75,2021-03-27 15:15:04
resting on the table,0.099,0.239,9.76,2021-03-27 15:15:04
resting on the table,0.118,0.232,9.745,2021-03-27 15:15:04
resting on the table,0.13,0.242,9.753,2021-03-27 15:15:04
resting on the table,0.123,0.227,9.745,2021-03-27 15:15:04
resting on the table,0.103,0.244,9.753,2021-03-27 15:15:04
resting on the table,0.118,0.227,9.743,2021-03-27 15:15:04
resting on the table,0.118,0.242,9.762,2021-03-27 15:15:04
resting on the table,0.113,0.23,9.753,2021-03-27 15:15:04
resting on the table,0.111,0.239,9.748,2021-03-27 15:15:04
resting on the table,0.123,0.222,9.757,2021-03-27 15:15:04
resting on the table,0.101,0.242,9.769,2021-03-27 15:15:04
resting on the table,0.106,0.225,9.75,2021-03-27 15:15:04
resting on the table,0.125,0.249,9.748,2021-03-27 15:15:04
resting on the table,0.106,0.237,9.743,2021-03-27 15:15:04
resting on the table,0.118,0.237,9.741,2021-03-27 15:15:04
resting on the table,0.118,0.234,9.75,2021-03-27 15:15:05
resting on the table,0.125,0.237,9.765,2021-03-27 15:15:05
resting on the table,0.111,0.239,9.757,2021-03-27 15:15:05
resting on the table,0.111,0.256,9.755,2021-03-27 15:15:05
resting on the table,0.12,0.222,9.743,2021-03-27 15:15:05
resting on the table,0.113,0.242,9.75,2021-03-27 15:15:05
resting on the table,0.103,0.242,9.765,2021-03-27 15:15:05
resting on the table,0.127,0.234,9.743,2021-03-27 15:15:05
resting on the table,0.111,0.249,9.741,2021-03-27 15:15:05
resting on the table,0.115,0.254,9.75,2021-03-27 15:15:05
resting on the table,0.113,0.237,9.748,2021-03-27 15:15:05
resting on the table,0.108,0.251,9.753,2021-03-27 15:15:05
resting on the table,0.127,0.242,9.781,2021-03-27 15:15:05
resting on the table,0.111,0.249,9.726,2021-03-27 15:15:05
resting on the table,0.125,0.239,9.753,2021-03-27 15:15:05
resting on the table,0.115,0.222,9.741,2021-03-27 15:15:05
resting on the table,0.103,0.244,9.738,2021-03-27 15:15:05
resting on the table,0.123,0.251,9.75,2021-03-27 15:15:06
resting on the table,0.118,0.246,9.738,2021-03-27 15:15:06
resting on the table,0.115,0.244,9.757,2021-03-27 15:15:06
resting on the table,0.125,0.232,9.745,2021-03-27 15:15:06
resting on the table,0.096,0.239,9.769,2021-03-27 15:15:06
resting on the table,0.113,0.227,9.76,2021-03-27 15:15:06
resting on the table,0.118,0.239,9.738,2021-03-27 15:15:06
resting on the table,0.113,0.256,9.755,2021-03-27 15:15:06
resting on the table,0.106,0.244,9.745,2021-03-27 15:15:06
resting on the table,0.12,0.244,9.748,2021-03-27 15:15:06
resting on the table,0.115,0.258,9.748,2021-03-27 15:15:06
resting on the table,0.132,0.246,9.75,2021-03-27 15:15:06
resting on the table,0.108,0.23,9.75,2021-03-27 15:15:06
resting on the table,0.099,0.246,9.748,2021-03-27 15:15:06
resting on the table,0.115,0.237,9.75,2021-03-27 15:15:07
resting on the table,0.115,0.237,9.75,2021-03-27 15:15:07
resting on the table,0.118,0.237,9.76,2021-03-27 15:15:07
resting on the table,0.13,0.232,9.741,2021-03-27 15:15:07
resting on the table,0.108,0.242,9.755,2021-03-27 15:15:07
resting on the table,0.108,0.249,9.738,2021-03-27 15:15:07
resting on the table,0.108,0.237,9.755,2021-03-27 15:15:07
resting on the table,0.103,0.242,9.745,2021-03-27 15:15:07
resting on the table,0.113,0.244,9.745,2021-03-27 15:15:07
resting on the table,0.108,0.249,9.753,2021-03-27 15:15:07
resting on the table,0.123,0.239,9.748,2021-03-27 15:15:07
resting on the table,0.118,0.242,9.76,2021-03-27 15:15:07
resting on the table,0.115,0.244,9.75,2021-03-27 15:15:08
resting on the table,0.108,0.232,9.765,2021-03-27 15:15:08
resting on the table,0.113,0.242,9.762,2021-03-27 15:15:08
resting on the table,0.115,0.239,9.755,2021-03-27 15:15:08
resting on the table,0.125,0.246,9.753,2021-03-27 15:15:08
resting on the table,0.12,0.256,9.75,2021-03-27 15:15:08
resting on the table,0.12,0.232,9.76,2021-03-27 15:15:08
resting on the table,0.12,0.232,9.748,2021-03-27 15:15:08
resting on the table,0.115,0.251,9.769,2021-03-27 15:15:08
resting on the table,0.13,0.234,9.748,2021-03-27 15:15:08
resting on the table,0.111,0.237,9.76,2021-03-27 15:15:08
resting on the table,0.113,0.234,9.75,2021-03-27 15:15:08
resting on the table,0.111,0.237,9.765,2021-03-27 15:15:08
resting on the table,0.096,0.23,9.757,2021-03-27 15:15:08
resting on the table,0.111,0.232,9.781,2021-03-27 15:15:08
resting on the table,0.113,0.208,9.75,2021-03-27 15:15:08
resting on the table,0.12,0.222,9.76,2021-03-27 15:15:08
resting on the table,0.123,0.225,9.748,2021-03-27 15:15:09
resting on the table,0.108,0.239,9.757,2021-03-27 15:15:09
resting on the table,0.123,0.239,9.76,2021-03-27 15:15:09
resting on the table,0.12,0.242,9.757,2021-03-27 15:15:09
resting on the table,0.132,0.234,9.75,2021-03-27 15:15:09
resting on the table,0.118,0.237,9.76,2021-03-27 15:15:09
resting on the table,0.118,0.239,9.767,2021-03-27 15:15:09
resting on the table,0.115,0.232,9.76,2021-03-27 15:15:09
resting on the table,0.118,0.249,9.762,2021-03-27 15:15:09
resting on the table,0.113,0.249,9.767,2021-03-27 15:15:09
resting on the table,0.125,0.23,9.762,2021-03-27 15:15:09
resting on the table,0.115,0.244,9.784,2021-03-27 15:15:09
resting on the table,0.13,0.232,9.745,2021-03-27 15:15:09
resting on the table,0.115,0.239,9.772,2021-03-27 15:15:09
resting on the table,0.12,0.254,9.753,2021-03-27 15:15:09
resting on the table,0.118,0.227,9.774,2021-03-27 15:15:09
resting on the table,0.111,0.244,9.765,2021-03-27 15:15:10
resting on the table,0.106,0.232,9.767,2021-03-27 15:15:10
resting on the table,0.108,0.244,9.772,2021-03-27 15:15:10
resting on the table,0.118,0.237,9.745,2021-03-27 15:15:10
resting on the table,0.111,0.232,9.767,2021-03-27 15:15:10
resting on the table,0.118,0.239,9.75,2021-03-27 15:15:10
resting on the table,0.113,0.237,9.755,2021-03-27 15:15:10
resting on the table,0.115,0.225,9.745,2021-03-27 15:15:10
resting on the table,0.111,0.239,9.772,2021-03-27 15:15:10
resting on the table,0.137,0.249,9.757,2021-03-27 15:15:10
resting on the table,0.134,0.234,9.762,2021-03-27 15:15:11
resting on the table,0.113,0.251,9.736,2021-03-27 15:15:11
resting on the table,0.115,0.242,9.741,2021-03-27 15:15:11
resting on the table,0.108,0.244,9.755,2021-03-27 15:15:11
resting on the table,0.123,0.232,9.765,2021-03-27 15:15:11
resting on the table,0.115,0.265,9.748,2021-03-27 15:15:11
resting on the table,0.125,0.239,9.755,2021-03-27 15:15:11
resting on the table,0.125,0.251,9.769,2021-03-27 15:15:11
resting on the table,0.115,0.227,9.753,2021-03-27 15:15:11
resting on the table,0.127,0.234,9.753,2021-03-27 15:15:11
resting on the table,0.123,0.246,9.767,2021-03-27 15:15:11
resting on the table,0.106,0.254,9.753,2021-03-27 15:15:11
resting on the table,0.111,0.232,9.75,2021-03-27 15:15:11
resting on the table,0.123,0.242,9.75,2021-03-27 15:15:12
resting on the table,0.111,0.244,9.748,2021-03-27 15:15:12
resting on the table,0.115,0.23,9.762,2021-03-27 15:15:12
resting on the table,0.115,0.242,9.753,2021-03-27 15:15:12
resting on the table,0.111,0.215,9.757,2021-03-27 15:15:12
resting on the table,0.115,0.232,9.753,2021-03-27 15:15:12
resting on the table,0.12,0.232,9.75,2021-03-27 15:15:12
resting on the table,0.113,0.234,9.75,2021-03-27 15:15:12
resting on the table,0.118,0.232,9.76,2021-03-27 15:15:12
resting on the table,0.12,0.249,9.762,2021-03-27 15:15:12
resting on the table,0.118,0.232,9.765,2021-03-27 15:15:12
resting on the table,0.115,0.234,9.741,2021-03-27 15:15:12
resting on the table,0.118,0.213,9.767,2021-03-27 15:15:12
resting on the table,0.103,0.225,9.762,2021-03-27 15:15:13
resting on the table,0.118,0.239,9.745,2021-03-27 15:15:13
resting on the table,0.134,0.239,9.762,2021-03-27 15:15:13
resting on the table,0.12,0.237,9.753,2021-03-27 15:15:13
resting on the table,0.113,0.232,9.748,2021-03-27 15:15:13
resting on the table,0.113,0.244,9.76,2021-03-27 15:15:13
resting on the table,0.113,0.261,9.75,2021-03-27 15:15:13
resting on the table,0.113,0.227,9.75,2021-03-27 15:15:14
resting on the table,0.115,0.222,9.741,2021-03-27 15:15:14
resting on the table,0.106,0.237,9.753,2021-03-27 15:15:14
resting on the table,0.12,0.242,9.745,2021-03-27 15:15:14
resting on the table,0.108,0.242,9.755,2021-03-27 15:15:14
resting on the table,0.099,0.256,9.76,2021-03-27 15:15:14
resting on the table,0.118,0.242,9.76,2021-03-27 15:15:14
resting on the table,0.12,0.261,9.757,2021-03-27 15:15:14
resting on the table,0.115,0.234,9.76,2021-03-27 15:15:14
resting on the table,0.099,0.239,9.755,2021-03-27 15:15:14
resting on the table,0.125,0.23,9.76,2021-03-27 15:15:14
resting on the table,0.12,0.258,9.755,2021-03-27 15:15:14
resting on the table,0.108,0.258,9.748,2021-03-27 15:15:14
resting on the table,0.111,0.246,9.755,2021-03-27 15:15:14
resting on the table,0.12,0.232,9.76,2021-03-27 15:15:14
resting on the table,0.111,0.239,9.757,2021-03-27 15:15:14
resting on the table,0.103,0.234,9.767,2021-03-27 15:15:14
resting on the table,0.127,0.242,9.755,2021-03-27 15:15:15
resting on the table,0.115,0.225,9.741,2021-03-27 15:15:15
resting on the table,0.127,0.227,9.75,2021-03-27 15:15:15
resting on the table,0.118,0.22,9.762,2021-03-27 15:15:15
resting on the table,0.13,0.225,9.767,2021-03-27 15:15:15
resting on the table,0.12,0.234,9.741,2021-03-27 15:15:15
resting on the table,0.106,0.23,9.753,2021-03-27 15:15:15
resting on the table,0.108,0.22,9.76,2021-03-27 15:15:15
resting on the table,0.115,0.215,9.767,2021-03-27 15:15:15
resting on the table,0.103,0.251,9.757,2021-03-27 15:15:15
resting on the table,0.108,0.23,9.748,2021-03-27 15:15:15
resting on the table,0.106,0.242,9.748,2021-03-27 15:15:15
resting on the table,0.113,0.246,9.76,2021-03-27 15:15:15
resting on the table,0.111,0.254,9.748,2021-03-27 15:15:15
resting on the table,0.118,0.237,9.765,2021-03-27 15:15:15
resting on the table,0.115,0.249,9.745,2021-03-27 15:15:15
resting on the table,0.113,0.232,9.767,2021-03-27 15:15:16
resting on the table,0.111,0.246,9.75,2021-03-27 15:15:16
resting on the table,0.113,0.23,9.767,2021-03-27 15:15:16
resting on the table,0.111,0.249,9.767,2021-03-27 15:15:16
resting on the table,0.101,0.239,9.772,2021-03-27 15:15:16
resting on the table,0.099,0.258,9.755,2021-03-27 15:15:16
resting on the table,0.127,0.251,9.76,2021-03-27 15:15:16
resting on the table,0.103,0.242,9.745,2021-03-27 15:15:16
resting on the table,0.118,0.246,9.772,2021-03-27 15:15:16
resting on the table,0.101,0.21,9.774,2021-03-27 15:15:16
resting on the table,0.106,0.256,9.76,2021-03-27 15:15:16
resting on the table,0.13,0.23,9.755,2021-03-27 15:15:16
resting on the table,0.125,0.244,9.757,2021-03-27 15:15:16
resting on the table,0.103,0.237,9.76,2021-03-27 15:15:16
resting on the table,0.12,0.239,9.765,2021-03-27 15:15:17
resting on the table,0.123,0.254,9.753,2021-03-27 15:15:17
resting on the table,0.125,0.225,9.755,2021-03-27 15:15:17
resting on the table,0.127,0.225,9.753,2021-03-27 15:15:17
resting on the table,0.106,0.237,9.762,2021-03-27 15:15:17
resting on the table,0.106,0.251,9.753,2021-03-27 15:15:17
resting on the table,0.113,0.232,9.75,2021-03-27 15:15:17
resting on the table,0.125,0.232,9.748,2021-03-27 15:15:17
resting on the table,0.13,0.244,9.76,2021-03-27 15:15:17
resting on the table,0.115,0.234,9.748,2021-03-27 15:15:17
resting on the table,0.118,0.232,9.743,2021-03-27 15:15:17
resting on the table,0.123,0.244,9.755,2021-03-27 15:15:17
resting on the table,0.115,0.242,9.755,2021-03-27 15:15:17
resting on the table,0.123,0.239,9.757,2021-03-27 15:15:17
resting on the table,0.118,0.213,9.748,2021-03-27 15:15:17
resting on the table,0.113,0.251,9.748,2021-03-27 15:15:17
resting on the table,0.123,0.246,9.755,2021-03-27 15:15:17
resting on the table,0.132,0.244,9.741,2021-03-27 15:15:17
resting on the table,0.115,0.227,9.767,2021-03-27 15:15:18
resting on the table,0.118,0.251,9.753,2021-03-27 15:15:18
resting on the table,0.113,0.234,9.769,2021-03-27 15:15:18
resting on the table,0.132,0.237,9.762,2021-03-27 15:15:18
resting on the table,0.125,0.239,9.767,2021-03-27 15:15:18
resting on the table,0.132,0.239,9.738,2021-03-27 15:15:18
resting on the table,0.127,0.239,9.743,2021-03-27 15:15:18
resting on the table,0.111,0.234,9.757,2021-03-27 15:15:18
resting on the table,0.123,0.244,9.741,2021-03-27 15:15:18
resting on the table,0.118,0.244,9.76,2021-03-27 15:15:18
resting on the table,0.125,0.222,9.745,2021-03-27 15:15:18
resting on the table,0.111,0.249,9.748,2021-03-27 15:15:18
resting on the table,0.082,0.251,9.753,2021-03-27 15:15:18
resting on the table,0.103,0.234,9.753,2021-03-27 15:15:18
resting on the table,0.111,0.242,9.777,2021-03-27 15:15:18
resting on the table,0.12,0.239,9.745,2021-03-27 15:15:18
resting on the table,0.099,0.244,9.75,2021-03-27 15:15:18
resting on the table,0.113,0.232,9.743,2021-03-27 15:15:19
resting on the table,0.103,0.242,9.748,2021-03-27 15:15:19
resting on the table,0.113,0.242,9.75,2021-03-27 15:15:19
resting on the table,0.115,0.244,9.755,2021-03-27 15:15:19
resting on the table,0.113,0.227,9.748,2021-03-27 15:15:19
resting on the table,0.125,0.249,9.755,2021-03-27 15:15:19
resting on the table,0.101,0.244,9.75,2021-03-27 15:15:19
resting on the table,0.127,0.246,9.748,2021-03-27 15:15:19
resting on the table,0.106,0.246,9.765,2021-03-27 15:15:19
resting on the table,0.123,0.254,9.745,2021-03-27 15:15:19
resting on the table,0.106,0.237,9.772,2021-03-27 15:15:19
resting on the table,0.113,0.237,9.745,2021-03-27 15:15:19
resting on the table,0.134,0.232,9.765,2021-03-27 15:15:19
resting on the table,0.113,0.246,9.738,2021-03-27 15:15:19
resting on the table,0.111,0.227,9.75,2021-03-27 15:15:19
resting on the table,0.115,0.237,9.753,2021-03-27 15:15:19
resting on the table,0.101,0.246,9.76,2021-03-27 15:15:19
resting on the table,0.123,0.237,9.741,2021-03-27 15:15:20
resting on the table,0.118,0.249,9.748,2021-03-27 15:15:20
resting on the table,0.108,0.254,9.757,2021-03-27 15:15:20
resting on the table,0.125,0.242,9.755,2021-03-27 15:15:20
resting on the table,0.13,0.242,9.765,2021-03-27 15:15:20
resting on the table,0.118,0.246,9.731,2021-03-27 15:15:20
resting on the table,0.127,0.244,9.736,2021-03-27 15:15:20
resting on the table,0.099,0.234,9.745,2021-03-27 15:15:20
resting on the table,0.099,0.234,9.753,2021-03-27 15:15:20
resting on the table,0.118,0.232,9.741,2021-03-27 15:15:20
resting on the table,0.12,0.22,9.75,2021-03-27 15:15:20
resting on the table,0.118,0.249,9.762,2021-03-27 15:15:20
resting on the table,0.12,0.232,9.753,2021-03-27 15:15:20
resting on the table,0.115,0.251,9.755,2021-03-27 15:15:20
resting on the table,0.115,0.239,9.733,2021-03-27 15:15:20
resting on the table,0.125,0.244,9.741,2021-03-27 15:15:21
resting on the table,0.123,0.237,9.748,2021-03-27 15:15:21
resting on the table,0.118,0.246,9.757,2021-03-27 15:15:21
resting on the table,0.108,0.239,9.748,2021-03-27 15:15:21
resting on the table,0.111,0.237,9.741,2021-03-27 15:15:21
resting on the table,0.127,0.237,9.748,2021-03-27 15:15:21
resting on the table,0.118,0.232,9.757,2021-03-27 15:15:21
resting on the table,0.132,0.237,9.757,2021-03-27 15:15:21
resting on the table,0.115,0.234,9.748,2021-03-27 15:15:21
resting on the table,0.12,0.239,9.755,2021-03-27 15:15:21
resting on the table,0.115,0.242,9.743,2021-03-27 15:15:21
resting on the table,0.12,0.234,9.75,2021-03-27 15:15:21
resting on the table,0.106,0.234,9.755,2021-03-27 15:15:21
resting on the table,0.103,0.239,9.748,2021-03-27 15:15:21
resting on the table,0.106,0.239,9.753,2021-03-27 15:15:22
resting on the table,0.115,0.244,9.748,2021-03-27 15:15:22
resting on the table,0.101,0.246,9.755,2021-03-27 15:15:22
resting on the table,0.106,0.246,9.743,2021-03-27 15:15:22
resting on the table,0.12,0.239,9.76,2021-03-27 15:15:22
resting on the table,0.118,0.218,9.733,2021-03-27 15:15:22
resting on the table,0.115,0.234,9.76,2021-03-27 15:15:22
resting on the table,0.132,0.23,9.745,2021-03-27 15:15:22
resting on the table,0.106,0.227,9.736,2021-03-27 15:15:22
resting on the table,0.113,0.251,9.75,2021-03-27 15:15:22
resting on the table,0.108,0.237,9.762,2021-03-27 15:15:22
resting on the table,0.115,0.239,9.745,2021-03-27 15:15:22
resting on the table,0.118,0.225,9.757,2021-03-27 15:15:22
resting on the table,0.113,0.242,9.733,2021-03-27 15:15:22
resting on the table,0.113,0.246,9.748,2021-03-27 15:15:22
resting on the table,0.127,0.225,9.748,2021-03-27 15:15:22
resting on the table,0.134,0.242,9.745,2021-03-27 15:15:22
resting on the table,0.12,0.242,9.741,2021-03-27 15:15:23
resting on the table,0.091,0.232,9.743,2021-03-27 15:15:23
resting on the table,0.111,0.244,9.753,2021-03-27 15:15:23
resting on the table,0.101,0.239,9.741,2021-03-27 15:15:23
resting on the table,0.115,0.239,9.738,2021-03-27 15:15:23
resting on the table,0.123,0.249,9.755,2021-03-27 15:15:23
resting on the table,0.118,0.258,9.741,2021-03-27 15:15:23
resting on the table,0.111,0.227,9.748,2021-03-27 15:15:23
resting on the table,0.118,0.232,9.741,2021-03-27 15:15:23
resting on the table,0.113,0.249,9.743,2021-03-27 15:15:23
resting on the table,0.115,0.237,9.757,2021-03-27 15:15:23
resting on the table,0.12,0.237,9.75,2021-03-27 15:15:24
resting on the table,0.106,0.246,9.741,2021-03-27 15:15:24
resting on the table,0.115,0.249,9.741,2021-03-27 15:15:24
resting on the table,0.134,0.232,9.75,2021-03-27 15:15:24
resting on the table,0.12,0.23,9.743,2021-03-27 15:15:24
resting on the table,0.111,0.242,9.743,2021-03-27 15:15:24
resting on the table,0.106,0.237,9.753,2021-03-27 15:15:24
resting on the table,0.113,0.242,9.75,2021-03-27 15:15:24
resting on the table,0.111,0.237,9.753,2021-03-27 15:15:24
resting on the table,0.118,0.232,9.741,2021-03-27 15:15:24
resting on the table,0.12,0.246,9.731,2021-03-27 15:15:24
resting on the table,0.125,0.254,9.741,2021-03-27 15:15:24
resting on the table,0.118,0.256,9.757,2021-03-27 15:15:24
resting on the table,0.111,0.234,9.755,2021-03-27 15:15:24
resting on the table,0.12,0.234,9.731,2021-03-27 15:15:24
resting on the table,0.125,0.234,9.745,2021-03-27 15:15:24
resting on the table,0.101,0.242,9.743,2021-03-27 15:15:25
resting on the table,0.111,0.254,9.757,2021-03-27 15:15:25
resting on the table,0.113,0.227,9.743,2021-03-27 15:15:25
resting on the table,0.111,0.225,9.741,2021-03-27 15:15:25
resting on the table,0.108,0.254,9.729,2021-03-27 15:15:25
resting on the table,0.103,0.246,9.755,2021-03-27 15:15:25
resting on the table,0.113,0.246,9.741,2021-03-27 15:15:25
resting on the table,0.12,0.23,9.748,2021-03-27 15:15:25
resting on the table,0.103,0.258,9.753,2021-03-27 15:15:25
resting on the table,0.096,0.237,9.743,2021-03-27 15:15:25
resting on the table,0.13,0.246,9.741,2021-03-27 15:15:25
resting on the table,0.113,0.242,9.741,2021-03-27 15:15:25
resting on the table,0.115,0.246,9.75,2021-03-27 15:15:25
resting on the table,0.123,0.249,9.753,2021-03-27 15:15:25
resting on the table,0.125,0.246,9.724,2021-03-27 15:15:25
resting on the table,0.125,0.23,9.745,2021-03-27 15:15:25
resting on the table,0.123,0.244,9.729,2021-03-27 15:15:26
resting on the table,0.096,0.239,9.741,2021-03-27 15:15:26
resting on the table,0.115,0.227,9.75,2021-03-27 15:15:26
resting on the table,0.106,0.242,9.743,2021-03-27 15:15:26
resting on the table,0.125,0.23,9.753,2021-03-27 15:15:26
resting on the table,0.115,0.232,9.729,2021-03-27 15:15:26
resting on the table,0.115,0.244,9.748,2021-03-27 15:15:26
resting on the table,0.123,0.23,9.743,2021-03-27 15:15:26
resting on the table,0.108,0.251,9.75,2021-03-27 15:15:26
resting on the table,0.103,0.227,9.736,2021-03-27 15:15:26
resting on the table,0.111,0.256,9.743,2021-03-27 15:15:26
resting on the table,0.115,0.234,9.729,2021-03-27 15:15:26
resting on the table,0.111,0.246,9.738,2021-03-27 15:15:26
resting on the table,0.115,0.23,9.753,2021-03-27 15:15:26
resting on the table,0.12,0.246,9.743,2021-03-27 15:15:26
resting on the table,0.113,0.244,9.753,2021-03-27 15:15:26
resting on the table,0.118,0.225,9.745,2021-03-27 15:15:26
resting on the table,0.108,0.239,9.745,2021-03-27 15:15:27
resting on the table,0.096,0.232,9.741,2021-03-27 15:15:27
resting on the table,0.123,0.227,9.755,2021-03-27 15:15:27
resting on the table,0.12,0.225,9.753,2021-03-27 15:15:27
resting on the table,0.099,0.237,9.733,2021-03-27 15:15:27
resting on the table,0.113,0.251,9.753,2021-03-27 15:15:27
resting on the table,0.106,0.246,9.748,2021-03-27 15:15:27
resting on the table,0.118,0.239,9.743,2021-03-27 15:15:27
resting on the table,0.12,0.254,9.745,2021-03-27 15:15:27
resting on the table,0.113,0.256,9.743,2021-03-27 15:15:27
resting on the table,0.103,0.258,9.743,2021-03-27 15:15:27
resting on the table,0.108,0.234,9.75,2021-03-27 15:15:27
resting on the table,0.101,0.244,9.743,2021-03-27 15:15:27
resting on the table,0.125,0.251,9.733,2021-03-27 15:15:27
resting on the table,0.096,0.234,9.729,2021-03-27 15:15:27
resting on the table,0.111,0.251,9.741,2021-03-27 15:15:27
resting on the table,0.118,0.239,9.75,2021-03-27 15:15:27
resting on the table,0.111,0.249,9.743,2021-03-27 15:15:27
resting on the table,0.123,0.244,9.731,2021-03-27 15:15:28
resting on the table,0.12,0.246,9.736,2021-03-27 15:15:28
resting on the table,0.103,0.251,9.741,2021-03-27 15:15:28
resting on the table,0.106,0.249,9.745,2021-03-27 15:15:28
resting on the table,0.115,0.22,9.755,2021-03-27 15:15:28
resting on the table,0.103,0.244,9.755,2021-03-27 15:15:28
resting on the table,0.106,0.246,9.755,2021-03-27 15:15:28
resting on the table,0.106,0.244,9.736,2021-03-27 15:15:28
resting on the table,0.12,0.242,9.748,2021-03-27 15:15:28
resting on the table,0.115,0.256,9.741,2021-03-27 15:15:28
resting on the table,0.115,0.23,9.736,2021-03-27 15:15:28
resting on the table,0.123,0.242,9.743,2021-03-27 15:15:28
resting on the table,0.115,0.244,9.743,2021-03-27 15:15:28
resting on the table,0.111,0.251,9.755,2021-03-27 15:15:28
resting on the table,0.125,0.249,9.738,2021-03-27 15:15:29
resting on the table,0.194,0.146,9.346,2021-03-27 15:15:29
resting on the table,0.146,0.215,9.741,2021-03-27 15:15:29
resting on the table,0.029,0.275,9.659,2021-03-27 15:15:29
resting on the table,0.111,0.215,9.604,2021-03-27 15:15:29
resting on the table,0.113,0.21,9.741,2021-03-27 15:15:29
resting on the table,0.12,0.251,9.76,2021-03-27 15:15:29
resting on the table,0.123,0.215,9.743,2021-03-27 15:15:29
resting on the table,0.099,0.208,9.528,2021-03-27 15:15:29
resting on the table,0.087,0.23,9.674,2021-03-27 15:15:29
resting on the table,0.118,0.232,9.721,2021-03-27 15:15:29
resting on the table,0.096,0.246,9.738,2021-03-27 15:15:29
resting on the table,0.115,0.254,9.733,2021-03-27 15:15:29
resting on the table,0.13,0.227,9.736,2021-03-27 15:15:29
resting on the table,0.115,0.239,9.745,2021-03-27 15:15:29
resting on the table,0.115,0.232,9.738,2021-03-27 15:15:29
resting on the table,0.123,0.234,9.721,2021-03-27 15:15:29
resting on the table,0.125,0.242,9.753,2021-03-27 15:15:30
resting on the table,0.125,0.246,9.738,2021-03-27 15:15:30
resting on the table,0.111,0.244,9.75,2021-03-27 15:15:30
resting on the table,0.111,0.244,9.731,2021-03-27 15:15:30
resting on the table,0.123,0.232,9.736,2021-03-27 15:15:30
resting on the table,0.101,0.258,9.743,2021-03-27 15:15:30
resting on the table,0.118,0.23,9.738,2021-03-27 15:15:30
resting on the table,0.113,0.246,9.731,2021-03-27 15:15:30
resting on the table,0.12,0.239,9.741,2021-03-27 15:15:30
resting on the table,0.123,0.225,9.753,2021-03-27 15:15:30
resting on the table,0.101,0.246,9.755,2021-03-27 15:15:30
resting on the table,0.118,0.239,9.75,2021-03-27 15:15:30
resting on the table,0.113,0.251,9.743,2021-03-27 15:15:30
resting on the table,0.111,0.258,9.75,2021-03-27 15:15:30
resting on the table,0.113,0.232,9.738,2021-03-27 15:15:30
resting on the table,0.125,0.234,9.721,2021-03-27 15:15:31
resting on the table,0.12,0.237,9.726,2021-03-27 15:15:31
resting on the table,0.118,0.234,9.741,2021-03-27 15:15:31
resting on the table,0.111,0.237,9.748,2021-03-27 15:15:31
resting on the table,0.125,0.244,9.717,2021-03-27 15:15:31
resting on the table,0.123,0.249,9.748,2021-03-27 15:15:31
resting on the table,0.123,0.237,9.745,2021-03-27 15:15:31
resting on the table,0.123,0.23,9.736,2021-03-27 15:15:31
resting on the table,0.118,0.242,9.731,2021-03-27 15:15:31
resting on the table,0.115,0.23,9.753,2021-03-27 15:15:31
resting on the table,0.118,0.22,9.748,2021-03-27 15:15:31
resting on the table,0.115,0.242,9.743,2021-03-27 15:15:31
resting on the table,0.115,0.258,9.738,2021-03-27 15:15:31
resting on the table,0.108,0.227,9.738,2021-03-27 15:15:31
resting on the table,0.111,0.227,9.738,2021-03-27 15:15:31
resting on the table,0.123,0.249,9.741,2021-03-27 15:15:31
resting on the table,0.115,0.237,9.729,2021-03-27 15:15:32
resting on the table,0.099,0.234,9.738,2021-03-27 15:15:32
resting on the table,0.123,0.249,9.745,2021-03-27 15:15:32
resting on the table,0.113,0.251,9.743,2021-03-27 15:15:32
resting on the table,0.12,0.258,9.745,2021-03-27 15:15:32
resting on the table,0.111,0.256,9.743,2021-03-27 15:15:32
resting on the table,0.111,0.249,9.755,2021-03-27 15:15:32
resting on the table,0.118,0.239,9.753,2021-03-27 15:15:32
resting on the table,0.103,0.239,9.743,2021-03-27 15:15:32
resting on the table,0.115,0.225,9.731,2021-03-27 15:15:32
resting on the table,0.113,0.232,9.721,2021-03-27 15:15:32
resting on the table,0.111,0.246,9.745,2021-03-27 15:15:32
resting on the table,0.108,0.232,9.733,2021-03-27 15:15:32
